SonnetID,octave_0,octave_1,octave_9,sestet_0,sestet_1,sestet_9,oct0_m_ses0,oct1_m_ses1,comment,
ArgensolaBartolome_12,4,4,,2,4,,2,0,,
ArgensolaLupercio_30,5,3,,3,3,,2,0,,
BaltasarDeAlcazar_18,5,3,,3,3,,2,0,,
BernardinoDeRebolledo_47,3,5,,1,5,,2,0,,
BocangelYUnzueta_1,4,4,,2,4,,2,0,,
BocangelYUnzueta_24,4,4,,2,4,,2,0,,
BocangelYUnzueta_25,4,4,,2,4,,2,0,,
BocangelYUnzueta_39,3,5,,1,5,,2,0,,
BocangelYUnzueta_53,4,4,,2,4,,2,0,,
DiegoHurtadoDeMendoza_17,4,4,,2,4,,2,0,,
DiegoHurtadoDeMendoza_38,4,4,,2,4,,2,0,,
DiegoXimenezAyllon_39,4,4,,2,4,,2,0,,
DiegoXimenezAyllon_46,4,4,,2,4,,2,0,,
FcodeBorjaYAragonPrincipeEsquilache_116,4,4,,2,4,,2,0,,
FcodeBorjaYAragonPrincipeEsquilache_119,5,3,,3,3,,2,0,,
FcodeBorjaYAragonPrincipeEsquilache_130,6,2,,4,2,,2,0,,
FcodeBorjaYAragonPrincipeEsquilache_132,3,5,,1,5,,2,0,,
FcodeBorjaYAragonPrincipeEsquilache_54,3,5,,1,5,,2,0,,
FcodeBorjaYAragonPrincipeEsquilache_7,5,3,,3,3,,2,0,,
FcodeBorjaYAragonPrincipeEsquilache_80,4,4,,2,4,,2,0,,
FernandoDeHerrera_132,3,5,,1,5,,2,0,,
FernandoDeHerrera_145,4,4,,2,4,,2,0,,
FernandoDeHerrera_169,5,3,,3,3,,2,0,,
FernandoDeHerrera_222,3,5,,1,5,,2,0,,
FernandoDeHerrera_231,3,5,,1,5,,2,0,,
FernandoDeHerrera_261,4,4,,2,4,,2,0,,
FernandoDeHerrera_262,4,4,,2,4,,2,0,,
FernandoDeHerrera_263,3,5,,1,5,,2,0,,
FernandoDeHerrera_32,4,4,,2,4,,2,0,,
FernandoDeHerrera_86,5,3,,3,3,,2,0,,
FernandoDeHerrera_97,3,5,,1,5,,2,0,,
FranciscoDeFigueroa_3,4,4,,2,4,,2,0,,
FranciscoDeMedrano_1,3,5,,1,5,,2,0,,
FranciscoDeMedrano_29,3,5,,1,5,,2,0,,
GutierreDeCetina_117,4,4,,2,4,,2,0,,
GutierreDeCetina_209,4,4,,2,4,,2,0,,
GutierreDeCetina_21,3,5,,1,5,,2,0,,
GutierreDeCetina_219,3,5,,1,5,,2,0,,
GutierreDeCetina_243,4,4,,2,4,,2,0,,
GutierreDeCetina_48,5,3,,3,3,,2,0,,
GutierreDeCetina_50,4,4,,2,4,,2,0,,
GutierreDeCetina_67,3,5,,1,5,,2,0,,
GutierreDeCetina_77,5,3,,3,3,,2,0,,
GutierreDeCetina_88,4,4,,2,4,,2,0,,
HernandodeAcunya_23,4,4,,2,4,,2,0,,
HernandodeAcunya_25,4,4,,2,4,,2,0,,
HernandodeAcunya_34,4,4,,2,4,,2,0,,
HernandodeAcunya_7,4,4,,2,4,,2,0,,
HernandodeAcunya_8,4,4,,2,4,,2,0,,
JosephDeLitalaYCastelvi_111,4,4,,2,4,,2,0,,
JosephDeLitalaYCastelvi_116,3,5,,1,5,,2,0,,
JosephDeLitalaYCastelvi_58,4,4,,2,4,,2,0,,
JuanBoscan_11,4,4,,2,4,,2,0,,
JuanBoscan_9,4,4,,2,4,,2,0,,
JuanDeArguijo_1,3,5,,1,5,,2,0,,
JuanDeJauregui_18,3,5,,1,5,,2,0,,
JuanDeSalinas_13,3,5,,1,5,,2,0,,
JuanDeTassisYPeralta_132,3,5,,1,5,,2,0,,
JuanDeTassisYPeralta_143,4,4,,2,4,,2,0,,
JuanDeTassisYPeralta_176,3,5,,1,5,,2,0,,
JuanDeTassisYPeralta_192,4,4,,2,4,,2,0,,
JuanDeTassisYPeralta_31,4,4,,2,4,,2,0,,
JuanDeTassisYPeralta_46,6,2,,4,2,,2,0,,
JuanDeTassisYPeralta_78,6,2,,4,2,,2,0,,
JuanDeTassisYPeralta_93,4,4,,2,4,,2,0,,
JuanaInesDeLaCruz_32,5,3,,3,3,,2,0,,
JuanaInesDeLaCruz_4,3,5,,1,5,,2,0,,
JuanaInesDeLaCruz_54,3,5,,1,5,,2,0,,
LopeDeVega_1047,3,5,,1,5,,2,0,,
LopeDeVega_11,3,5,,1,5,,2,0,,
LopeDeVega_1109,3,5,,1,5,,2,0,,
LopeDeVega_1214,3,5,,1,5,,2,0,,
LopeDeVega_1223,4,4,,2,4,,2,0,,
LopeDeVega_1224,5,3,,3,3,,2,0,,
LopeDeVega_1237,3,5,,1,5,,2,0,,
LopeDeVega_1285,3,5,,1,5,,2,0,,
LopeDeVega_1323,4,4,,2,4,,2,0,,
LopeDeVega_272,4,4,,2,4,,2,0,,
LopeDeVega_30,5,3,,3,3,,2,0,,
LopeDeVega_306,4,4,,2,4,,2,0,,
LopeDeVega_337,3,5,,1,5,,2,0,,
LopeDeVega_37,3,5,,1,5,,2,0,,
LopeDeVega_383,3,5,,1,5,,2,0,,
LopeDeVega_415,4,4,,2,4,,2,0,,
LopeDeVega_427,3,5,,1,5,,2,0,,
LopeDeVega_440,5,3,,3,3,,2,0,,
LopeDeVega_456,3,5,,1,5,,2,0,,
LopeDeVega_459,3,5,,1,5,,2,0,,
LopeDeVega_486,4,4,,2,4,,2,0,,
LopeDeVega_492,4,4,,2,4,,2,0,,
LopeDeVega_59,4,4,,2,4,,2,0,,
LopeDeVega_594,4,4,,2,4,,2,0,,
LopeDeVega_6,4,4,,2,4,,2,0,,
LopeDeVega_726,4,4,,2,4,,2,0,,
LopeDeVega_873,3,5,,1,5,,2,0,,
LopeDeVega_903,3,5,,1,5,,2,0,,
LopeDeVega_961,3,5,,1,5,,2,0,,
LopeDeVega_978,3,5,,1,5,,2,0,,
LopeDeVega_987,4,4,,2,4,,2,0,,
LopeDeZarate_41,3,5,,1,5,,2,0,,
LuisCarrilloySotomayor_1,3,5,,1,5,,2,0,,
LuisCarrilloySotomayor_39,3,5,,1,5,,2,0,,
LuisDeUlloaYPereira_1,4,4,,2,4,,2,0,,
LuisDeUlloaYPereira_13,3,5,,1,5,,2,0,,
LuisDeUlloaYPereira_19,4,4,,2,4,,2,0,,
LuisDeUlloaYPereira_29,3,5,,1,5,,2,0,,
LuisDeUlloaYPereira_31,4,4,,2,4,,2,0,,
LuisDeUlloaYPereira_39,3,5,,1,5,,2,0,,
LuisDeUlloaYPereira_43,6,2,,4,2,,2,0,,
LuisDeUlloaYPereira_98,4,4,,2,4,,2,0,,
MiraDeAmescua_21,5,3,,3,3,,2,0,,
MiraDeAmescua_32,3,5,,1,5,,2,0,,
PantaleonDeRibera_6,4,4,,2,4,,2,0,,
PedroEspinosa_4,4,4,,2,4,,2,0,,
PedroSotoDeRojas_1,5,3,,3,3,,2,0,,
PedroSotoDeRojas_102,3,5,,1,5,,2,0,,
PedroSotoDeRojas_22,4,4,,2,4,,2,0,,
PedroSotoDeRojas_87,5,3,,3,3,,2,0,,
Quevedo_160,4,4,,2,4,,2,0,,
Quevedo_18,7,1,,5,1,,2,0,,
Quevedo_216,3,5,,1,5,,2,0,,
Quevedo_22,4,4,,2,4,,2,0,,
Quevedo_24,4,4,,2,4,,2,0,,
Quevedo_28,3,5,,1,5,,2,0,,
Quevedo_375,3,5,,1,5,,2,0,,
Quevedo_390,3,5,,1,5,,2,0,,
Quevedo_430,4,4,,2,4,,2,0,,
Quevedo_479,3,5,,1,5,,2,0,,
Quevedo_81,4,4,,2,4,,2,0,,
TirsoDeMolina_19,4,4,,2,4,,2,0,,
TrilloYFigueroa_29,4,4,,2,4,,2,0,,
TrilloYFigueroa_34,4,4,,2,4,,2,0,,
s004g_0012_01,4,4,,2,4,,2,0,,
s059g_0118,4,4,,2,4,,2,0,,
s059g_0119,3,5,,1,5,,2,0,,
s074g_0134,3,5,,1,5,,2,0,,
s105g_0205,4,4,,2,4,,2,0,,
s163g_0320,3,5,,1,5,,2,0,,
s163g_0323,3,5,,1,5,,2,0,,
s184g_0391_03,3,5,,1,5,,2,0,,
s186g_0403_05,3,5,,1,5,,2,0,,
s201g_0419,3,5,,1,5,,2,0,,
s244g_0510_06,4,4,,2,4,,2,0,,
s247g_0516,3,5,,1,5,,2,0,,
s280g_0579,4,4,,2,4,,2,0,,
s285g_0584,4,4,,2,4,,2,0,,
s319g_0741,3,5,,1,5,,2,0,,
s332g_0779,3,5,,1,5,,2,0,,
s370g_0838,3,5,,1,5,,2,0,,
s447g_0954,3,5,,1,5,,2,0,,
s239g_0501,2,4,2,2,5,1,0,-1,,
AntonioEnriquezGomez_2,2,4,2,1,5,,1,-1,,
AntonioHurtadoDeMendoza_13,3,3,2,2,4,,1,-1,,
AntonioHurtadoDeMendoza_7,3,3,1,2,4,,1,-1,,
ArgensolaBartolome_137,2,4,2,1,5,,1,-1,,
BernardinoDeRebolledo_10,3,3,2,2,4,,1,-1,,
BocangelYUnzueta_10,3,3,2,2,4,,1,-1,,
Cervantes_72,2,4,2,1,5,,1,-1,,
DiegoXimenezAyllon_5,2,4,2,1,5,,1,-1,,
FcodeBorjaYAragonPrincipeEsquilache_86,2,4,2,1,5,,1,-1,,
FernandoDeHerrera_178,3,3,2,2,4,,1,-1,,
FernandoDeHerrera_2,2,4,2,1,5,,1,-1,,
FernandoDeHerrera_221,2,4,2,1,5,,1,-1,,
FernandoDeHerrera_267,3,3,2,2,4,,1,-1,,
FernandoDeHerrera_284,4,2,2,3,3,,1,-1,,
FernandoDeHerrera_54,4,2,2,3,3,,1,-1,,
FernandoDeHerrera_66,3,3,2,2,4,,1,-1,,
FernandoDeHerrera_88,2,4,2,1,5,,1,-1,,
FernandoDeHerrera_91,5,1,2,4,2,,1,-1,,
FranciscoDeAldana_26,2,4,2,1,5,,1,-1,,
FrayLuisDeLeon_2,2,4,2,1,5,,1,-1,,
GarcilasoDeLaVega_11,2,4,2,1,5,,1,-1,,
GarcilasoDeLaVega_23,2,4,2,1,5,,1,-1,,
Gongora_42,3,3,2,2,4,,1,-1,,
Gongora_86,2,4,2,1,5,,1,-1,,
GregorioDeMatos_9,2,4,2,1,5,,1,-1,,
GutierreDeCetina_15,4,2,2,3,3,,1,-1,,
GutierreDeCetina_190,2,4,2,1,5,,1,-1,,
GutierreDeCetina_54,2,4,2,1,5,,1,-1,,
GutierreDeCetina_8,3,3,2,2,4,,1,-1,,
JosephDeLitalaYCastelvi_33,4,2,2,3,3,,1,-1,,
JuanBoscan_21,4,2,2,3,3,,1,-1,,
JuanDeArguijo_52,2,4,2,1,5,,1,-1,,
JuanDeJauregui_15,3,3,2,2,4,,1,-1,,
JuanDeTassisYPeralta_111,2,4,2,1,5,,1,-1,,
JuanDeTassisYPeralta_40,3,3,2,2,4,,1,-1,,
JuanDeTassisYPeralta_90,3,3,2,2,4,,1,-1,,
JuanaInesDeLaCruz_62,2,4,1,1,5,,1,-1,,
LopeDeVega_1063,2,4,2,1,5,,1,-1,,
LopeDeVega_1102,3,3,2,2,4,,1,-1,,
LopeDeVega_1114,3,3,2,2,4,,1,-1,,
LopeDeVega_1156,2,4,2,1,5,,1,-1,,
LopeDeVega_1178,2,4,1,1,5,,1,-1,,
LopeDeVega_1243,2,4,2,1,5,,1,-1,,
LopeDeVega_1273,2,4,2,1,5,,1,-1,,
LopeDeVega_154,4,2,2,3,3,,1,-1,,
LopeDeVega_175,2,4,2,1,5,,1,-1,,
LopeDeVega_314,2,4,2,1,5,,1,-1,,
LopeDeVega_324,3,3,2,2,4,,1,-1,,
LopeDeVega_35,3,3,2,2,4,,1,-1,,
LopeDeVega_389,2,4,2,1,5,,1,-1,,
LopeDeVega_411,3,3,2,2,4,,1,-1,,
LopeDeVega_676,3,3,2,2,4,,1,-1,,
LopeDeVega_770,4,2,1,3,3,,1,-1,,
LopeDeVega_831,5,1,2,4,2,,1,-1,,
LopeDeVega_895,3,3,2,2,4,,1,-1,,
LopeDeVega_921,3,3,2,2,4,,1,-1,,
LopeDeVega_944,2,4,2,1,5,,1,-1,,
LopeDeVega_989,5,1,2,4,2,,1,-1,,
LopeDeZarate_5,3,3,2,2,4,,1,-1,,
LuisCarrilloySotomayor_33,3,3,2,2,4,,1,-1,,
LuisDeUlloaYPereira_68,3,3,2,2,4,,1,-1,,
LuisDeUlloaYPereira_8,2,4,2,1,5,,1,-1,,
PedroSotoDeRojas_33,3,3,2,2,4,,1,-1,,
PedroSotoDeRojas_65,2,4,2,1,5,,1,-1,,
PedroSotoDeRojas_92,3,3,2,2,4,,1,-1,,
PedroSotoDeRojas_98,2,4,2,1,5,,1,-1,,
Quevedo_139,3,3,2,2,4,,1,-1,,
Quevedo_220,3,3,1,2,4,,1,-1,,
TirsoDeMolina_21,3,3,2,2,4,,1,-1,,
TirsoDeMolina_54,2,4,2,1,5,,1,-1,,
s125g_0251,2,4,2,1,5,,1,-1,,
s173g_0338,2,4,1,1,5,,1,-1,,
s230g_0486,2,4,2,1,5,,1,-1,,
s234g_0491,2,4,2,1,5,,1,-1,,
s366g_0834,3,3,2,2,4,,1,-1,,
s384g_0853,2,4,2,1,5,,1,-1,,
s446g_0953,3,3,2,2,4,,1,-1,,
s449g_0961,2,4,2,1,5,,1,-1,,
AntonioEnriquezGomez_9,3,4,1,1,5,,2,-1,,
ArgensolaBartolome_101,5,2,1,3,3,,2,-1,,
ArgensolaBartolome_107,3,4,1,1,5,,2,-1,,
BernardinoDeRebolledo_3,4,3,1,2,4,,2,-1,,
BernardinoDeRebolledo_53,3,4,1,1,5,,2,-1,,
BocangelYUnzueta_37,3,4,1,1,5,,2,-1,,
BocangelYUnzueta_45,3,4,1,1,5,,2,-1,,
BocangelYUnzueta_65,3,4,1,1,5,,2,-1,,
DiegoHurtadoDeMendoza_40,5,2,1,3,3,,2,-1,,
FcodeBorjaYAragonPrincipeEsquilache_122,3,4,1,1,5,,2,-1,,
FcodeBorjaYAragonPrincipeEsquilache_74,4,3,1,2,4,,2,-1,,
FcodeBorjaYAragonPrincipeEsquilache_81,4,3,1,2,4,,2,-1,,
FernandoDeHerrera_100,3,4,1,1,5,,2,-1,,
FernandoDeHerrera_160,4,3,1,2,4,,2,-1,,
FernandoDeHerrera_214,3,4,1,1,5,,2,-1,,
FernandoDeHerrera_277,3,4,1,1,5,,2,-1,,
FernandoDeHerrera_53,5,2,1,3,3,,2,-1,,
FranciscoDeAldana_39,4,3,1,2,4,,2,-1,,
FranciscoDeLaTorre_20,3,4,1,1,5,,2,-1,,
FranciscoDeLaTorre_38,3,4,1,1,5,,2,-1,,
FranciscoDeLaTorre_6,3,4,1,1,5,,2,-1,,
FranciscoDeMedrano_7,3,4,1,1,5,,2,-1,,
FrayLuisDeLeon_8,5,2,1,3,3,,2,-1,,
GarcilasoDeLaVega_27,3,4,1,1,5,,2,-1,,
Gongora_37,4,3,1,2,4,,2,-1,,
GutierreDeCetina_108,4,3,1,2,4,,2,-1,,
GutierreDeCetina_14,3,4,1,1,5,,2,-1,,
GutierreDeCetina_38,4,3,1,2,4,,2,-1,,
HernandodeAcunya_31,3,4,1,1,5,,2,-1,,
JosephDeLitalaYCastelvi_104,3,4,1,1,5,,2,-1,,
JosephDeLitalaYCastelvi_105,3,4,1,1,5,,2,-1,,
JuanBoscan_68,4,3,1,2,4,,2,-1,,
JuanDeAlmeida_31,4,3,1,2,4,,2,-1,,
JuanDeArguijo_10,3,4,1,1,5,,2,-1,,
JuanDeArguijo_67,3,4,1,1,5,,2,-1,,
JuanDeSalinas_12,3,4,1,1,5,,2,-1,,
JuanDeTassisYPeralta_123,5,2,1,3,3,,2,-1,,
JuanDeTassisYPeralta_141,3,4,1,1,5,,2,-1,,
JuanDeTassisYPeralta_153,4,3,1,2,4,,2,-1,,
JuanDeTassisYPeralta_17,3,4,1,1,5,,2,-1,,
JuanDeTassisYPeralta_83,3,4,1,1,5,,2,-1,,
JuanDeTimoneda_10,3,4,1,1,5,,2,-1,,
JuanaInesDeLaCruz_20,3,4,1,1,5,,2,-1,,
JuanaInesDeLaCruz_7,5,2,1,3,3,,2,-1,,
LopeDeVega_107,3,4,1,1,5,,2,-1,,
LopeDeVega_1092,4,3,1,2,4,,2,-1,,
LopeDeVega_1183,3,4,1,1,5,,2,-1,,
LopeDeVega_1222,4,3,1,2,4,,2,-1,,
LopeDeVega_1254,6,1,1,4,2,,2,-1,,
LopeDeVega_161,3,4,1,1,5,,2,-1,,
LopeDeVega_3,3,4,1,1,5,,2,-1,,
LopeDeVega_519,3,4,1,1,5,,2,-1,,
LopeDeVega_568,3,4,1,1,5,,2,-1,,
LopeDeVega_645,3,4,1,1,5,,2,-1,,
LopeDeVega_754,5,2,1,3,3,,2,-1,,
LopeDeVega_761,4,3,1,2,4,,2,-1,,
LopeDeVega_919,3,4,1,1,5,,2,-1,,
LopeDeVega_946,3,4,1,1,5,,2,-1,,
LopeDeVega_985,4,3,1,2,4,,2,-1,,
LopeDeZarate_11,5,2,1,3,3,,2,-1,,
LopeDeZarate_31,4,3,1,2,4,,2,-1,,
LuisCarrilloySotomayor_25,4,3,1,2,4,,2,-1,,
LuisDeUlloaYPereira_100,3,4,1,1,5,,2,-1,,
LuisDeUlloaYPereira_37,3,4,1,1,5,,2,-1,,
LuisDeUlloaYPereira_90,4,3,1,2,4,,2,-1,,
MiraDeAmescua_7,4,3,,2,4,,2,-1,,
PedroSotoDeRojas_105,3,4,1,1,5,,2,-1,,
PedroSotoDeRojas_118,4,3,1,2,4,,2,-1,,
PoloDeMedina_15,3,4,1,1,5,,2,-1,,
Quevedo_142,3,4,1,1,5,,2,-1,,
Quevedo_156,4,3,1,2,4,,2,-1,,
Quevedo_304,5,2,1,3,3,,2,-1,,
Quevedo_33,4,3,1,2,4,,2,-1,,
Quevedo_508,5,2,1,3,3,,2,-1,,
Quevedo_78,4,3,1,2,4,,2,-1,,
Quevedo_97,3,4,1,1,5,,2,-1,,
TrilloYFigueroa_26,3,4,1,1,5,,2,-1,,
TrilloYFigueroa_38,5,2,1,3,3,,2,-1,,
s021g_0041,3,4,1,1,5,,2,-1,,
s059g_0117,5,2,1,3,3,,2,-1,,
s064g_0124,4,3,1,2,4,,2,-1,,
s070g_0130,3,4,1,1,5,,2,-1,,
s104g_0200,3,4,1,1,5,,2,-1,,
s158g_0303,3,4,1,1,5,,2,-1,,
s214g_0454,3,4,1,1,5,,2,-1,,
s345g_0800,3,4,1,1,5,,2,-1,,
s365g_0831,4,3,1,2,4,,2,-1,,
AgustinDeSalazarYTorres_7,5,3,,2,4,,3,-1,,
ArgensolaLupercio_11,5,3,,2,4,,3,-1,,
ArgensolaLupercio_36,6,2,,3,3,,3,-1,,
BernardinoDeRebolledo_28,4,4,,1,5,,3,-1,,
BocangelYUnzueta_11,4,4,,1,5,,3,-1,,
BocangelYUnzueta_55,6,2,,3,3,,3,-1,,
Cervantes_2,5,3,,2,4,,3,-1,,
Cervantes_54,5,3,,2,4,,3,-1,,
Cervantes_73,4,4,,1,5,,3,-1,,
DiegoHurtadoDeMendoza_2,4,4,,1,5,,3,-1,,
DiegoXimenezAyllon_18,4,4,,1,5,,3,-1,,
FcodeBorjaYAragonPrincipeEsquilache_19,4,4,,1,5,,3,-1,,
FcodeBorjaYAragonPrincipeEsquilache_24,4,4,,1,5,,3,-1,,
FcodeBorjaYAragonPrincipeEsquilache_83,5,3,,2,4,,3,-1,,
FernandoDeHerrera_101,4,4,,1,5,,3,-1,,
FernandoDeHerrera_117,5,3,,2,4,,3,-1,,
FernandoDeHerrera_118,5,3,,2,4,,3,-1,,
FernandoDeHerrera_172,5,3,,2,4,,3,-1,,
FernandoDeHerrera_9,5,3,,2,4,,3,-1,,
FernandoDeHerrera_98,6,2,,3,3,,3,-1,,
FranciscoDeLaTorre_2,4,4,,1,5,,3,-1,,
FranciscoDeLaTorre_21,4,4,,1,5,,3,-1,,
GarcilasoDeLaVega_14,4,4,,1,5,,3,-1,,
GarcilasoDeLaVega_17,6,2,,3,3,,3,-1,,
GutierreDeCetina_177,5,3,,2,4,,3,-1,,
GutierreDeCetina_183,4,4,,1,5,,3,-1,,
GutierreDeCetina_185,4,4,,1,5,,3,-1,,
GutierreDeCetina_63,4,4,,1,5,,3,-1,,
GutierreDeCetina_71,5,3,,2,4,,3,-1,,
GutierreDeCetina_95,6,2,,3,3,,3,-1,,
HernandodeAcunya_76,5,3,,2,4,,3,-1,,
JosephDeLitalaYCastelvi_124,5,3,,2,4,,3,-1,,
JuanBoscan_15,4,4,,1,5,,3,-1,,
JuanBoscan_26,4,4,,1,5,,3,-1,,
JuanBoscan_5,5,3,,2,4,,3,-1,,
JuanBoscan_57,5,3,,2,4,,3,-1,,
JuanBoscan_8,6,2,,3,3,,3,-1,,
JuanDeAlmeida_40,5,3,,2,4,,3,-1,,
LopeDeVega_1032,4,4,,1,5,,3,-1,,
LopeDeVega_1038,7,1,,4,2,,3,-1,,
LopeDeVega_1231,5,3,,2,4,,3,-1,,
LopeDeVega_128,4,4,,1,5,,3,-1,,
LopeDeVega_146,5,3,,2,4,,3,-1,,
LopeDeVega_182,5,3,,2,4,,3,-1,,
LopeDeVega_185,4,4,,1,5,,3,-1,,
LopeDeVega_187,4,4,,1,5,,3,-1,,
LopeDeVega_191,4,4,,1,5,,3,-1,,
LopeDeVega_216,4,4,,1,5,,3,-1,,
LopeDeVega_430,5,3,,2,4,,3,-1,,
LopeDeVega_438,4,4,,1,5,,3,-1,,
LopeDeVega_526,4,4,,1,5,,3,-1,,
LopeDeVega_587,4,4,,1,5,,3,-1,,
LopeDeVega_70,4,4,,1,5,,3,-1,,
LopeDeVega_720,4,4,,1,5,,3,-1,,
LopeDeVega_735,5,3,,2,4,,3,-1,,
LopeDeVega_769,4,4,,1,5,,3,-1,,
LopeDeVega_788,4,4,,1,5,,3,-1,,
LopeDeVega_813,4,4,,1,5,,3,-1,,
LopeDeVega_840,4,4,,1,5,,3,-1,,
LopeDeVega_943,4,4,,1,5,,3,-1,,
LopeDeZarate_18,5,3,,2,4,,3,-1,,
LopeDeZarate_50,5,3,,2,4,,3,-1,,
LuisDeUlloaYPereira_5,4,4,,1,5,,3,-1,,
LuisDeUlloaYPereira_70,4,4,,1,5,,3,-1,,
LuisDeUlloaYPereira_94,4,4,,1,5,,3,-1,,
PantaleonDeRibera_11,4,4,,1,5,,3,-1,,
PedroEspinosa_9,4,4,,1,5,,3,-1,,
PedroSotoDeRojas_16,5,3,,2,4,,3,-1,,
PedroSotoDeRojas_20,5,3,,2,4,,3,-1,,
PedroSotoDeRojas_21,5,3,,2,4,,3,-1,,
PedroSotoDeRojas_57,6,2,,3,3,,3,-1,,
PoloDeMedina_16,4,4,,1,5,,3,-1,,
Quevedo_192,6,2,,3,3,,3,-1,,
Quevedo_30,4,4,,1,5,,3,-1,,
Quevedo_331,4,4,,1,5,,3,-1,,
Quevedo_37,4,4,,1,5,,3,-1,,
Quevedo_382,4,4,,1,5,,3,-1,,
Quevedo_468,6,2,,3,3,,3,-1,,
s048g_0096,4,4,,1,5,,3,-1,,
s252g_0528,5,3,,2,4,,3,-1,,
s253g_0530,5,3,,2,4,,3,-1,,
s359g_0819,4,4,,1,5,,3,-1,,
s390g_0866,4,4,,1,5,,3,-1,,
s417g_0912,4,4,,1,5,,3,-1,,
s433g_0938,4,4,,1,5,,3,-1,,
s457g_0972,4,4,,1,5,,3,-1,,
LopeDeVega_524,3,5,,3,7,1,0,-2,,
s394g_0877,3,3,2,3,5,1,0,-2,,
ArgensolaBartolome_112,3,3,2,1,5,,2,-2,,
ArgensolaLupercio_4,3,3,2,1,5,,2,-2,,
ArgensolaLupercio_6,3,3,2,1,5,,2,-2,,
BocangelYUnzueta_22,3,3,2,1,5,,2,-2,,
CancerYVelasco_5,4,2,2,2,4,,2,-2,,
DiegoHurtadoDeMendoza_15,4,2,2,2,4,,2,-2,,
DiegoXimenezAyllon_36,3,3,2,1,5,,2,-2,,
FernandoDeHerrera_298,5,1,2,3,3,,2,-2,,
FranciscoDeLaTorre_42,4,2,2,2,4,,2,-2,,
FranciscoDeMedrano_31,3,3,2,1,5,,2,-2,,
Gongora_43,3,3,2,1,5,,2,-2,,
GutierreDeCetina_18,3,3,2,1,5,,2,-2,,
JosephDeLitalaYCastelvi_152,4,2,2,2,4,,2,-2,,
JosephDeLitalaYCastelvi_26,4,2,2,2,4,,2,-2,,
JosephDeLitalaYCastelvi_4,4,2,2,2,4,,2,-2,,
JuanBoscan_53,3,3,2,1,5,,2,-2,,
JuanBoscan_64,3,3,2,1,5,,2,-2,,
JuanDeArguijo_15,5,1,2,3,3,,2,-2,,
JuanDeTassisYPeralta_106,3,3,2,1,5,,2,-2,,
JuanDeTassisYPeralta_165,3,3,2,1,5,,2,-2,,
JuanDeTassisYPeralta_85,4,2,2,2,4,,2,-2,,
LopeDeVega_1164,3,3,2,1,5,,2,-2,,
LopeDeVega_152,4,2,2,2,4,,2,-2,,
LopeDeVega_217,4,2,2,2,4,,2,-2,,
LopeDeVega_501,5,1,2,3,3,,2,-2,,
LopeDeVega_577,5,1,2,3,3,,2,-2,,
LopeDeVega_753,3,3,2,1,5,,2,-2,,
LopeDeVega_84,3,3,2,1,5,,2,-2,,
LopeDeVega_92,3,3,1,1,5,,2,-2,,
LuisCarrilloySotomayor_46,3,3,2,1,5,,2,-2,,
PedroDePadilla_33,3,3,2,1,5,,2,-2,,
PedroEspinosa_10,3,3,2,1,5,,2,-2,,
PedroSotoDeRojas_31,5,1,2,3,3,,2,-2,,
PedroSotoDeRojas_50,3,3,2,1,5,,2,-2,,
PoloDeMedina_4,3,3,2,1,5,,2,-2,,
Quevedo_311,4,2,2,2,4,,2,-2,,
Quevedo_316,4,2,2,2,4,,2,-2,,
Quevedo_32,3,3,2,1,5,,2,-2,,
Quevedo_46,3,3,2,1,5,,2,-2,,
TirsoDeMolina_22,3,3,1,1,5,,2,-2,,
s047g_0094,4,2,2,2,4,,2,-2,,
s084g_0147,3,3,2,1,5,,2,-2,,
s203g_0423,3,3,2,1,5,,2,-2,,
s406g_0898,4,2,2,2,4,,2,-2,,
s460g_0976,4,2,2,2,4,,2,-2,,
ArgensolaBartolome_138,4,3,1,1,5,,3,-2,,
BernardinoDeRebolledo_40,4,3,1,1,5,,3,-2,,
BocangelYUnzueta_23,4,3,1,1,5,,3,-2,,
BocangelYUnzueta_56,4,3,1,1,5,,3,-2,,
Cervantes_8,5,2,1,2,4,,3,-2,,
DiegoRamirezPagan_11,4,3,1,1,5,,3,-2,,
DiegoXimenezAyllon_51,4,3,1,1,5,,3,-2,,
FernandoDeHerrera_124,5,2,1,2,4,,3,-2,,
FernandoDeHerrera_230,5,2,1,2,4,,3,-2,,
FernandoDeHerrera_243,6,1,1,3,3,,3,-2,,
FernandoDeHerrera_257,5,2,1,2,4,,3,-2,,
FernandoDeHerrera_264,4,3,1,1,5,,3,-2,,
GutierreDeCetina_1,4,3,1,1,5,,3,-2,,
GutierreDeCetina_12,4,3,1,1,5,,3,-2,,
GutierreDeCetina_123,4,3,1,1,5,,3,-2,,
GutierreDeCetina_127,4,3,1,1,5,,3,-2,,
GutierreDeCetina_139,4,3,1,1,5,,3,-2,,
GutierreDeCetina_178,4,3,1,1,5,,3,-2,,
GutierreDeCetina_83,6,1,1,3,3,,3,-2,,
GutierreDeCetina_97,4,3,1,1,5,,3,-2,,
JosephDeLitalaYCastelvi_37,4,3,1,1,5,,3,-2,,
JosephDeLitalaYCastelvi_5,4,3,1,1,5,,3,-2,,
JuanBoscan_37,5,2,1,2,4,,3,-2,,
JuanBoscan_43,4,3,1,1,5,,3,-2,,
JuanDeArguijo_20,6,1,1,3,3,,3,-2,,
