sID	_m	o0	o1	o9	s0	s1	s9	oa0	oa1	sa0	sa1	oms1	oms0	oms10	oms01	o1s1mo0s0	ov	sv	oa	sa	omsv	omsa
s247g_0519	both	1.0	6.0	1.0	2.0	3.0	1.0	2.0	6.0	1.0	5.0	3.0	-1.0	4.0	-2.0	6.0	0.6796	0.6754	0.5665	0.3191	0.0042	0.2474
s247g_0520	both	1.0	6.0	1.0	2.0	4.0		3.0	5.0		6.0	2.0	-1.0	4.0	-3.0	7.0	0.6669	0.621	0.5867	0.4704	0.0458	0.1162
s247g_0521	both	2.0	3.0	3.0	1.0	5.0		3.0	5.0		6.0	-2.0	1.0	2.0	-3.0	5.0	0.6153	0.5955	0.522	0.4806	0.0197	0.0414
s247g_0522	both	2.0	6.0		1.0	5.0			8.0		6.0	1.0	1.0	5.0	-3.0	8.0	0.5076	0.6454	0.5501	0.4967	-0.1379	0.0534
s248g_0523	both	3.0	5.0		2.0	4.0			8.0		6.0	1.0	1.0	3.0	-1.0	4.0	0.5418	0.5828	0.5586	0.5837	-0.041	-0.0251
s248g_0524	both	3.0	4.0	1.0	3.0	3.0		1.0	7.0		6.0	1.0	0.0	1.0	0.0	1.0	0.5096	0.4896	0.599	0.5816	0.02	0.0174
s249g_0525	both	1.0	6.0		1.0	4.0	1.0	1.0	6.0	1.0	5.0	2.0	0.0	5.0	-3.0	8.0	0.6355	0.5924	0.6087	0.5915	0.0432	0.0173
s251g_0527	both	3.0	3.0	2.0	2.0	1.0	3.0	2.0	6.0	3.0	3.0	2.0	1.0	1.0	2.0	-1.0	0.572	0.4862	0.5346	0.5248	0.0859	0.0097
s252g_0528	both	5.0	3.0		2.0	4.0			8.0		6.0	-1.0	3.0	1.0	1.0	0.0	0.453	0.4911	0.7337	0.6761	-0.0381	0.0576
s253g_0529	both	3.0	4.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	0.0	2.0	3.0	-1.0	4.0	0.5396	0.6031	0.6667	0.6247	-0.0635	0.042
s253g_0530	both	5.0	3.0		2.0	4.0			8.0		6.0	-1.0	3.0	1.0	1.0	0.0	0.4718	0.5707	0.6746	0.5827	-0.0989	0.0919
s253g_0531	both	2.0	3.0	3.0	2.0	4.0		3.0	5.0		6.0	-1.0	0.0	1.0	-2.0	3.0	0.4606	0.5951	0.5016	0.4586	-0.1345	0.0429
s254g_0532	both	1.0	6.0	1.0	2.0	4.0		1.0	7.0		6.0	2.0	-1.0	4.0	-3.0	7.0	0.6252	0.5925	0.4867	0.5015	0.0327	-0.0149
s254g_0533	both	1.0	6.0	1.0	1.0	3.0	2.0	1.0	7.0	2.0	4.0	3.0	0.0	5.0	-2.0	7.0	0.6291	0.6172	0.5898	0.6082	0.0119	-0.0183
s255g_0534	both	1.0	4.0	3.0	1.0	5.0		3.0	5.0		6.0	-1.0	0.0	3.0	-4.0	7.0	0.6099	0.6977	0.5178	0.4385	-0.0877	0.0793
s255g_0536	both	2.0	2.0	4.0	1.0	7.0	1.0	5.0	3.0	1.0	8.0	-5.0	1.0	1.0	-5.0	6.0	0.4966	0.6347	0.7461	0.581	-0.1381	0.1651
s256g_0538	both	1.0	7.0		3.0	3.0			8.0		6.0	4.0	-2.0	4.0	-2.0	6.0	0.5801	0.548	0.5417	0.5171	0.0321	0.0245
s257g_0539	both	1.0	6.0	1.0	3.0	2.0	1.0	1.0	7.0	1.0	5.0	4.0	-2.0	3.0	-1.0	4.0	0.6495	0.4882	0.5083	0.7214	0.1613	-0.2131
s258g_0540	both	2.0	5.0	1.0	1.0	3.0	2.0	1.0	7.0	2.0	4.0	2.0	1.0	4.0	-1.0	5.0	0.5982	0.5923	0.492	0.4419	0.0059	0.0501
s261g_0542	both	1.0	6.0	1.0	1.0	5.0		1.0	7.0		6.0	1.0	0.0	5.0	-4.0	9.0	0.555	0.5679	0.5631	0.5307	-0.0129	0.0323
s261g_0543	both	2.0	4.0	2.0	3.0	2.0	1.0	2.0	6.0	2.0	4.0	2.0	-1.0	1.0	0.0	1.0	0.5928	0.4606	0.4423	0.5071	0.1322	-0.0648
s262g_0544	both	1.0	1.0	6.0	2.0	1.0	1.0	6.0	2.0	1.0	3.0	0.0	-1.0	-1.0	0.0	-1.0	0.535	0.4569	0.8333	0.661	0.0781	0.1723
s263g_0545	both	2.0	6.0		2.0	4.0			8.0		6.0	2.0	0.0	4.0	-2.0	6.0	0.5247	0.6015	0.5601	0.5816	-0.0768	-0.0215
s263g_0546	both	2.0	3.0	3.0	1.0	4.0	1.0	3.0	5.0	1.0	5.0	-1.0	1.0	2.0	-2.0	4.0	0.4471	0.6447	0.4008	0.6601	-0.1976	-0.2593
s267g_0550	both	2.0	5.0	1.0	1.0	5.0		1.0	7.0		6.0	0.0	1.0	4.0	-3.0	7.0	0.5406	0.5883	0.5142	0.505	-0.0477	0.0092
s268g_0551	both	2.0	6.0		2.0	3.0	1.0		8.0	1.0	5.0	3.0	0.0	4.0	-1.0	5.0	0.5608	0.5832	0.5202	0.6908	-0.0224	-0.1706
s269g_0553	both	3.0	4.0	1.0	3.0	2.0	1.0	2.0	6.0	1.0	5.0	2.0	0.0	1.0	1.0	0.0	0.5392	0.4446	0.5154	0.6184	0.0946	-0.103
s272g_0556	both	4.0	3.0	1.0	3.0	2.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	0.0	2.0	-2.0	0.3967	0.4218	0.6531	0.5038	-0.0251	0.1493
s274g_0565	both	3.0	4.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	0.0	2.0	3.0	-1.0	4.0	0.4857	0.6	0.5313	0.5872	-0.1143	-0.0559
s275g_0566	both	1.0	5.0	2.0	1.0	4.0	1.0	2.0	6.0	1.0	5.0	1.0	0.0	4.0	-3.0	7.0	0.5983	0.6876	0.528	0.5583	-0.0894	-0.0303
s275g_0568	both	3.0	5.0		1.0	3.0	2.0		8.0	2.0	4.0	2.0	2.0	4.0	0.0	4.0	0.4909	0.6549	0.6399	0.5599	-0.164	0.08
s276g_0569	both	1.0	6.0	1.0	4.0	2.0		1.0	7.0		6.0	4.0	-3.0	2.0	-1.0	3.0	0.6157	0.3658	0.6379	0.7199	0.2498	-0.082
s278g_0572	both	4.0	3.0	1.0	3.0	1.0	2.0	1.0	7.0	2.0	4.0	2.0	1.0	0.0	3.0	-3.0	0.5616	0.4029	0.618	0.6383	0.1587	-0.0203
s278g_0573	both	5.0	2.0	1.0	5.0	1.0		2.0	6.0		6.0	1.0	0.0	-3.0	4.0	-7.0	0.3936	0.2357	0.6507	0.7255	0.1579	-0.0748
s278g_0574	both	1.0	5.0	2.0	1.0	4.0	1.0	2.0	6.0	1.0	5.0	1.0	0.0	4.0	-3.0	7.0	0.5955	0.6973	0.5168	0.4513	-0.1018	0.0654
s278g_0575	both	3.0	5.0		2.0	3.0	1.0		8.0	1.0	5.0	2.0	1.0	3.0	0.0	3.0	0.5056	0.4423	0.5989	0.6099	0.0633	-0.011
s278g_0576	both	4.0	4.0		3.0	3.0			8.0		6.0	1.0	1.0	1.0	1.0	0.0	0.491	0.5136	0.5469	0.5678	-0.0226	-0.0209
s280g_0578	both	3.0	5.0		1.0	4.0	1.0		8.0	1.0	5.0	1.0	2.0	4.0	-1.0	5.0	0.5148	0.6377	0.6113	0.4559	-0.1229	0.1555
s280g_0579	both	4.0	4.0		2.0	4.0			8.0	1.0	5.0	0.0	2.0	2.0	0.0	2.0	0.403	0.5491	0.6695	0.5887	-0.1461	0.0809
s281g_0580	both	1.0	2.0	5.0	4.0	2.0		5.0	3.0		6.0	0.0	-3.0	-2.0	-1.0	-1.0	0.5265	0.3565	0.6288	0.5886	0.1701	0.0403
s284g_0583	both	3.0	4.0	1.0	2.0	4.0		1.0	7.0		6.0	0.0	1.0	2.0	-1.0	3.0	0.4846	0.5212	0.5933	0.5603	-0.0366	0.033
s285g_0584	both	4.0	4.0		2.0	4.0			8.0		6.0	0.0	2.0	2.0	0.0	2.0	0.5079	0.5809	0.6239	0.6516	-0.0729	-0.0277
s287g_0586	both	4.0	3.0	1.0	1.0	3.0	2.0	1.0	7.0	2.0	4.0	0.0	3.0	2.0	1.0	1.0	0.5163	0.6281	0.5655	0.4605	-0.1118	0.1051
s290g_0608	both	1.0	6.0	1.0	1.0	5.0		1.0	7.0		6.0	1.0	0.0	5.0	-4.0	9.0	0.5738	0.6497	0.5753	0.4811	-0.0759	0.0942
s292g_0611	both	1.0	5.0	2.0	1.0	2.0	3.0	2.0	6.0	3.0	3.0	3.0	0.0	4.0	-1.0	5.0	0.5686	0.4514	0.5532	0.4648	0.1172	0.0884
s292g_0612	both	1.0	4.0	3.0	1.0	4.0	1.0	4.0	4.0	1.0	5.0	0.0	0.0	3.0	-3.0	6.0	0.5633	0.5643	0.5764	0.5078	-0.0011	0.0686
s294g_0614	both	1.0	6.0	1.0	1.0	4.0	1.0	1.0	7.0	2.0	4.0	2.0	0.0	5.0	-3.0	8.0	0.5627	0.5399	0.5131	0.4668	0.0228	0.0463
s295g_0615	both	2.0	6.0		3.0	3.0			8.0		6.0	3.0	-1.0	3.0	-1.0	4.0	0.6806	0.5272	0.5091	0.5492	0.1534	-0.04
s295g_0616	both	1.0	6.0	1.0	2.0	4.0		2.0	6.0		6.0	2.0	-1.0	4.0	-3.0	7.0	0.6484	0.4868	0.4813	0.4858	0.1615	-0.0045
s295g_0617	both	2.0	5.0	1.0	2.0	3.0		1.0	7.0		5.0	2.0	0.0	3.0	-1.0	4.0	0.5432	0.6033	0.5653	0.7299	-0.0601	-0.1646
s296g_0618	both	2.0	6.0		2.0	4.0			8.0		6.0	2.0	0.0	4.0	-2.0	6.0	0.5594	0.6108	0.5796	0.6983	-0.0514	-0.1187
s297g_0619	both	3.0	4.0	1.0	4.0	1.0	1.0	1.0	7.0	1.0	5.0	3.0	-1.0	0.0	2.0	-2.0	0.4742	0.4051	0.5763	0.5929	0.0692	-0.0166
s297g_0620	both	3.0	3.0	2.0	2.0	3.0	1.0	4.0	4.0	1.0	5.0	0.0	1.0	1.0	0.0	1.0	0.524	0.6217	0.5963	0.5887	-0.0977	0.0076
s298g_0621	both	4.0	3.0	1.0	4.0	2.0		1.0	7.0		6.0	1.0	0.0	-1.0	2.0	-3.0	0.5056	0.3718	0.6034	0.6669	0.1338	-0.0635
s298g_0622	both	5.0	3.0		1.0	4.0	1.0		8.0	2.0	4.0	-1.0	4.0	2.0	1.0	1.0	0.4471	0.6166	0.5934	0.3953	-0.1694	0.1982
s298g_0623	both	3.0	4.0	1.0	4.0	2.0		1.0	7.0		6.0	2.0	-1.0	0.0	1.0	-1.0	0.4504	0.351	0.724	0.695	0.0995	0.029
s298g_0624	both	5.0	3.0		4.0	2.0			8.0		6.0	1.0	1.0	-1.0	3.0	-4.0	0.5013	0.3718	0.5865	0.6669	0.1295	-0.0804
s300g_0625	both	2.0	6.0		1.0	2.0	3.0		8.0	3.0	3.0	4.0	1.0	5.0	0.0	5.0	0.5992	0.6331	0.5895	0.618	-0.0339	-0.0284
s301g_0627	both	3.0	4.0	1.0	1.0	4.0	1.0	4.0	4.0	1.0	5.0	0.0	2.0	3.0	-1.0	4.0	0.5505	0.7325	0.5103	0.547	-0.1819	-0.0367
s302g_0628	both	4.0	4.0		3.0	3.0			8.0	1.0	5.0	1.0	1.0	1.0	1.0	0.0	0.4611	0.4953	0.5367	0.5512	-0.0341	-0.0145
s303g_0629	both	5.0	2.0	1.0	2.0	4.0		1.0	7.0		6.0	-2.0	3.0	0.0	1.0	-1.0	0.4273	0.5936	0.5405	0.5099	-0.1663	0.0306
s303g_0630	both	5.0	2.0	1.0	2.0	4.0		1.0	7.0		6.0	-2.0	3.0	0.0	1.0	-1.0	0.4273	0.5936	0.5405	0.5099	-0.1663	0.0306
s305g_0632	both	2.0	5.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	4.0	-2.0	6.0	0.5934	0.7134	0.5856	0.5574	-0.1199	0.0282
s306g_0633	both	3.0	5.0		2.0	4.0			8.0		6.0	1.0	1.0	3.0	-1.0	4.0	0.5894	0.5628	0.4977	0.5882	0.0266	-0.0906
s307g_0634	both	3.0	5.0		1.0	4.0	1.0		8.0	1.0	5.0	1.0	2.0	4.0	-1.0	5.0	0.5553	0.5485	0.584	0.5787	0.0068	0.0052
s309g_0637	both	1.0	6.0	1.0	2.0	1.0	3.0	1.0	7.0	3.0	3.0	5.0	-1.0	4.0	0.0	4.0	0.6874	0.4352	0.5874	0.6728	0.2521	-0.0854
s310g_0638	both	1.0	7.0		2.0	4.0		2.0	6.0		6.0	3.0	-1.0	5.0	-3.0	8.0	0.6204	0.5425	0.4255	0.6454	0.0779	-0.2199
s311g_0639	both	3.0	4.0	1.0	1.0	3.0	2.0	1.0	7.0	2.0	4.0	1.0	2.0	3.0	0.0	3.0	0.4715	0.5462	0.619	0.5656	-0.0747	0.0534
s312g_0640	both	4.0	4.0		1.0	2.0	3.0		8.0	3.0	3.0	2.0	3.0	3.0	2.0	1.0	0.4594	0.6688	0.5966	0.4941	-0.2094	0.1025
s312g_0641	both	4.0	4.0		1.0	2.0	3.0		8.0	3.0	3.0	2.0	3.0	3.0	2.0	1.0	0.4594	0.6688	0.5966	0.4941	-0.2094	0.1025
s314g_0714	both	5.0	2.0		2.0	3.0	1.0		7.0	1.0	5.0	-1.0	3.0	0.0	2.0	-2.0	0.4732	0.4535	0.6168	0.5631	0.0197	0.0537
s315g_0715	both	2.0	6.0		4.0	1.0	1.0		8.0	1.0	5.0	5.0	-2.0	2.0	1.0	1.0	0.5825	0.3146	0.5839	0.693	0.2678	-0.1092
s316g_0716	both	1.0	4.0	3.0	3.0	2.0	1.0	3.0	5.0	1.0	5.0	2.0	-2.0	1.0	-1.0	2.0	0.6166	0.4854	0.573	0.6633	0.1312	-0.0902
s316g_0717	both	1.0	6.0	1.0	1.0	3.0	2.0	1.0	7.0	2.0	4.0	3.0	0.0	5.0	-2.0	7.0	0.6309	0.5924	0.5213	0.6323	0.0386	-0.111
s319g_0741	both	3.0	5.0		1.0	5.0			8.0		6.0	0.0	2.0	4.0	-2.0	6.0	0.5344	0.5945	0.4512	0.4882	-0.0601	-0.0369
s320g_0742	both	2.0	6.0		1.0	5.0		1.0	7.0		6.0	1.0	1.0	5.0	-3.0	8.0	0.6484	0.6479	0.6398	0.4734	0.0005	0.1664
s320g_0743	both	3.0	5.0		3.0	3.0			8.0		6.0	2.0	0.0	2.0	0.0	2.0	0.5419	0.5159	0.4938	0.6087	0.026	-0.115
s320g_0744	both	1.0	2.0	5.0	3.0	3.0		5.0	3.0		6.0	-1.0	-2.0	-1.0	-2.0	1.0	0.5667	0.483	0.5	0.7456	0.0837	-0.2456
s321g_0745	both	4.0	3.0	1.0	2.0	2.0	2.0	1.0	7.0	2.0	4.0	1.0	2.0	1.0	2.0	-1.0	0.5243	0.3726	0.5913	0.7234	0.1517	-0.1321
s322g_0746	both	1.0	7.0		2.0	4.0			8.0	1.0	5.0	3.0	-1.0	5.0	-3.0	8.0	0.5906	0.5563	0.535	0.554	0.0342	-0.019
s323g_0747	both	2.0	5.0	1.0	2.0	4.0		1.0	7.0		6.0	1.0	0.0	3.0	-2.0	5.0	0.6007	0.5626	0.5179	0.5352	0.0381	-0.0172
s323g_0748	both	2.0	6.0		3.0	2.0	1.0		8.0	1.0	5.0	4.0	-1.0	3.0	0.0	3.0	0.5873	0.3541	0.5348	0.6712	0.2331	-0.1364
s324g_0750	both	2.0	4.0	2.0	2.0	1.0	3.0	3.0	5.0	3.0	3.0	3.0	0.0	2.0	1.0	1.0	0.5045	0.4841	0.5035	0.4421	0.0204	0.0615
s327g_0754	both	1.0	3.0	4.0	2.0	6.0	1.0	5.0	3.0	1.0	8.0	-3.0	-1.0	1.0	-5.0	6.0	0.5256	0.5916	0.5106	0.5	-0.066	0.0106
s328g_0755	both	1.0	6.0	1.0	2.0	3.0	1.0	2.0	6.0	1.0	5.0	3.0	-1.0	4.0	-2.0	6.0	0.6258	0.5108	0.5437	0.676	0.115	-0.1323
s330g_0775	both	1.0	7.0		3.0	2.0	1.0		8.0	1.0	5.0	5.0	-2.0	4.0	-1.0	5.0	0.643	0.4097	0.4603	0.7492	0.2333	-0.2889
s330g_0776	both	2.0	5.0	1.0	1.0	5.0		1.0	7.0		6.0	0.0	1.0	4.0	-3.0	7.0	0.6093	0.6109	0.6059	0.4525	-0.0016	0.1534
s330g_0777	both	3.0	5.0		3.0	2.0	1.0		8.0	1.0	5.0	3.0	0.0	2.0	1.0	1.0	0.583	0.4242	0.6232	0.7725	0.1588	-0.1493
s331g_0778	both	3.0	4.0		1.0	4.0	1.0		7.0	1.0	5.0	0.0	2.0	3.0	-1.0	4.0	0.4813	0.6724	0.6916	0.5682	-0.191	0.1234
s332g_0779	both	3.0	5.0		1.0	5.0			8.0		6.0	0.0	2.0	4.0	-2.0	6.0	0.4503	0.6828	0.6165	0.4303	-0.2325	0.1862
s334g_0782	both	1.0	6.0	1.0	1.0	5.0		1.0	7.0		6.0	1.0	0.0	5.0	-4.0	9.0	0.6875	0.6658	0.573	0.5896	0.0217	-0.0165
s334g_0783	both	3.0	4.0	1.0	2.0	2.0	2.0	1.0	7.0	2.0	4.0	2.0	1.0	2.0	1.0	1.0	0.5678	0.4236	0.6703	0.7032	0.1442	-0.0329
s335g_0784	both	3.0	5.0		3.0	2.0	1.0		8.0	1.0	5.0	3.0	0.0	2.0	1.0	1.0	0.5395	0.4089	0.554	0.5461	0.1306	0.0079
s335g_0785	both	1.0	7.0		1.0	4.0	1.0		8.0	1.0	5.0	3.0	0.0	6.0	-3.0	9.0	0.6287	0.6611	0.5573	0.5952	-0.0325	-0.0379
s335g_0786	both	2.0	3.0	3.0	2.0	3.0	1.0	3.0	5.0	1.0	5.0	0.0	0.0	1.0	-1.0	2.0	0.5559	0.6204	0.6414	0.6553	-0.0645	-0.014
s336g_0787	both	3.0	4.0	1.0	3.0	3.0		1.0	7.0		6.0	1.0	0.0	1.0	0.0	1.0	0.5068	0.4624	0.5238	0.5839	0.0444	-0.0601
s336g_0788	both	1.0	6.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	2.0	0.0	5.0	-3.0	8.0	0.7076	0.5858	0.6068	0.5153	0.1217	0.0915
s337g_0789	both	3.0	5.0		2.0	4.0		1.0	7.0		6.0	1.0	1.0	3.0	-1.0	4.0	0.5334	0.5869	0.5426	0.6933	-0.0535	-0.1507
s337g_0790	both	1.0	7.0		1.0	4.0	1.0		8.0	1.0	5.0	3.0	0.0	6.0	-3.0	9.0	0.7019	0.623	0.5709	0.5021	0.0789	0.0688
s338g_0791	both	3.0	5.0		2.0	4.0		1.0	7.0		6.0	1.0	1.0	3.0	-1.0	4.0	0.5544	0.5869	0.5477	0.6933	-0.0324	-0.1456
s340g_0793	both	3.0	4.0	1.0	2.0	4.0		1.0	7.0		6.0	0.0	1.0	2.0	-1.0	3.0	0.5574	0.5824	0.4894	0.5813	-0.025	-0.092
s340g_0794	both	3.0	4.0	1.0	2.0	4.0		1.0	7.0		6.0	0.0	1.0	2.0	-1.0	3.0	0.5574	0.5824	0.4894	0.5813	-0.025	-0.092
s341g_0795	both	1.0	6.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	2.0	0.0	5.0	-3.0	8.0	0.6925	0.7032	0.6058	0.4987	-0.0107	0.1071
s342g_0797	both	3.0	5.0		3.0	2.0	1.0	1.0	7.0	1.0	5.0	3.0	0.0	2.0	1.0	1.0	0.5808	0.4637	0.6875	0.6284	0.1171	0.0592
s345g_0800	both	3.0	4.0	1.0	1.0	5.0		1.0	7.0		6.0	-1.0	2.0	3.0	-2.0	5.0	0.5296	0.6805	0.464	0.5319	-0.1509	-0.0679
s346g_0801	both	1.0	7.0		1.0	4.0	1.0		8.0	1.0	5.0	3.0	0.0	6.0	-3.0	9.0	0.7135	0.5136	0.5204	0.495	0.1999	0.0254
s347g_0802	both	3.0	5.0		1.0	3.0	2.0		8.0	2.0	4.0	2.0	2.0	4.0	0.0	4.0	0.5296	0.5185	0.544	0.5301	0.0111	0.0138
s347g_0803	both	3.0	3.0	2.0	1.0	3.0	1.0	3.0	5.0	1.0	4.0	0.0	2.0	2.0	0.0	2.0	0.4121	0.6141	0.5817	0.5379	-0.202	0.0438
s347g_0804	both	1.0	6.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	2.0	0.0	5.0	-3.0	8.0	0.6187	0.6492	0.5329	0.6169	-0.0304	-0.084
s347g_0805	both	1.0	5.0	2.0	1.0	5.0		2.0	6.0		6.0	0.0	0.0	4.0	-4.0	8.0	0.6911	0.604	0.6217	0.539	0.0871	0.0827
s349g_0808	both	3.0	4.0	1.0	1.0	4.0	1.0	2.0	6.0	1.0	5.0	0.0	2.0	3.0	-1.0	4.0	0.5475	0.5203	0.7548	0.6516	0.0273	0.1032
s350g_0809	both	1.0	6.0	1.0	3.0	3.0		1.0	7.0		6.0	3.0	-2.0	3.0	-2.0	5.0	0.6637	0.5117	0.4927	0.5284	0.152	-0.0357
s352g_0811	both	2.0	5.0	1.0	3.0	3.0		1.0	7.0		6.0	2.0	-1.0	2.0	-1.0	3.0	0.5871	0.4465	0.5735	0.6189	0.1406	-0.0455
s354g_0813	both	3.0	5.0		2.0	4.0			8.0		6.0	1.0	1.0	3.0	-1.0	4.0	0.5889	0.5599	0.4972	0.5665	0.0291	-0.0693
s359g_0818	both	4.0	3.0	1.0	2.0	2.0	2.0	1.0	7.0	2.0	4.0	1.0	2.0	1.0	2.0	-1.0	0.4567	0.5255	0.5134	0.633	-0.0688	-0.1195
s359g_0819	both	4.0	4.0		1.0	5.0		2.0	6.0		6.0	-1.0	3.0	3.0	-1.0	4.0	0.4948	0.6497	0.5065	0.505	-0.1548	0.0015
s359g_0821	both	5.0	3.0		1.0	5.0		1.0	7.0		6.0	-2.0	4.0	2.0	0.0	2.0	0.37	0.6079	0.5719	0.5686	-0.2379	0.0034
s359g_0823	both	3.0	4.0	1.0	2.0	4.0		3.0	5.0		6.0	0.0	1.0	2.0	-1.0	3.0	0.5986	0.5208	0.5214	0.5232	0.0778	-0.0017
s361g_0825	both	3.0	4.0	1.0	2.0	4.0		1.0	7.0		6.0	0.0	1.0	2.0	-1.0	3.0	0.555	0.5764	0.583	0.5905	-0.0215	-0.0075
s362g_0826	both	1.0	5.0	2.0	7.0	18.0	7.0	2.0	6.0	7.0	25.0	-13.0	-6.0	-2.0	-17.0	15.0	0.6581	0.5869	0.4947	0.555	0.0712	-0.0603
s362g_0827	both	3.0	4.0		6.0	16.0	1.0		7.0	2.0	21.0	-12.0	-3.0	-2.0	-13.0	11.0	0.6302	0.5991	0.4813	0.4947	0.0311	-0.0135
s363g_0828	both	5.0	2.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	-1.0	3.0	0.0	2.0	-2.0	0.3884	0.5197	0.7016	0.5237	-0.1312	0.1779
s364g_0829	both	3.0	5.0		2.0	3.0	1.0		8.0	1.0	5.0	2.0	1.0	3.0	0.0	3.0	0.5472	0.4478	0.5471	0.5217	0.0994	0.0254
s365g_0830	both	3.0	4.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	0.0	2.0	3.0	-1.0	4.0	0.5132	0.6382	0.7066	0.6326	-0.125	0.074
s365g_0831	both	4.0	3.0	1.0	2.0	4.0		1.0	7.0		6.0	-1.0	2.0	1.0	0.0	1.0	0.4504	0.6047	0.6301	0.539	-0.1543	0.0911
s365g_0832	both	2.0	5.0	1.0	1.0	5.0		2.0	6.0		6.0	0.0	1.0	4.0	-3.0	7.0	0.6341	0.6316	0.5374	0.6418	0.0025	-0.1045
s365g_0833	both	1.0	6.0	1.0	1.0	3.0	1.0	2.0	6.0	1.0	4.0	3.0	0.0	5.0	-2.0	7.0	0.6192	0.6538	0.5225	0.4716	-0.0346	0.0508
s366g_0834	both	3.0	3.0	2.0	2.0	4.0		4.0	4.0		6.0	-1.0	1.0	1.0	-1.0	2.0	0.5386	0.5049	0.5782	0.578	0.0337	0.0001
s367g_0835	both	2.0	6.0		1.0	4.0	1.0		8.0	1.0	5.0	2.0	1.0	5.0	-2.0	7.0	0.5379	0.6135	0.5887	0.4113	-0.0756	0.1773
s369g_0837	both	1.0	7.0		1.0	5.0			8.0		6.0	2.0	0.0	6.0	-4.0	10.0	0.6458	0.6552	0.4976	0.4858	-0.0094	0.0118
s370g_0838	both	3.0	5.0		1.0	5.0			8.0		6.0	0.0	2.0	4.0	-2.0	6.0	0.4928	0.6741	0.5638	0.5248	-0.1813	0.039
s371g_0839	both	3.0	5.0		2.0	4.0		1.0	7.0		6.0	1.0	1.0	3.0	-1.0	4.0	0.5386	0.5676	0.6172	0.5638	-0.029	0.0534
s372g_0840	both	2.0	3.0	2.0	3.0	1.0		2.0	5.0		4.0	2.0	-1.0	0.0	1.0	-1.0	0.6792	0.2962	0.5217	0.7245	0.3831	-0.2028
s373g_0841	both	3.0	4.0	1.0	2.0	3.0	1.0	1.0	7.0	2.0	4.0	1.0	1.0	2.0	0.0	2.0	0.4719	0.5793	0.6353	0.5993	-0.1074	0.036
s373g_0842	both	1.0	7.0		2.0	4.0			8.0		6.0	3.0	-1.0	5.0	-3.0	8.0	0.6364	0.5584	0.569	0.4877	0.078	0.0813
s374g_0843	both	2.0	6.0		2.0	4.0			8.0	1.0	5.0	2.0	0.0	4.0	-2.0	6.0	0.4861	0.5264	0.5133	0.434	-0.0403	0.0793
s375g_0845	both	4.0	4.0		1.0	3.0	2.0		8.0	2.0	4.0	1.0	3.0	3.0	1.0	2.0	0.543	0.6003	0.6303	0.5887	-0.0573	0.0417
s376g_0846	both	2.0	4.0	2.0	3.0	2.0	1.0	2.0	6.0	1.0	5.0	2.0	-1.0	1.0	0.0	1.0	0.5672	0.5497	0.523	0.4593	0.0174	0.0637
s377g_0847	both	3.0	4.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	2.0	0.0	2.0	0.5387	0.4688	0.54	0.6023	0.0699	-0.0622
s378g_0848	both	4.0	2.0	2.0	1.0	5.0		2.0	6.0		6.0	-3.0	3.0	1.0	-1.0	2.0	0.4151	0.6041	0.4905	0.5243	-0.189	-0.0337
s379g_0849	both	2.0	4.0	1.0	2.0	4.0		1.0	6.0		6.0	0.0	0.0	2.0	-2.0	4.0	0.5143	0.5044	0.583	0.6092	0.01	-0.0262
s380g_0850	both	1.0	6.0	1.0	2.0	4.0		1.0	7.0		6.0	2.0	-1.0	4.0	-3.0	7.0	0.5751	0.5626	0.4703	0.6182	0.0124	-0.1479
s384g_0853	both	2.0	4.0	2.0	1.0	5.0		2.0	6.0		6.0	-1.0	1.0	3.0	-3.0	6.0	0.507	0.6743	0.6453	0.5946	-0.1673	0.0508
s385g_0855	both	1.0	3.0	4.0	1.0	4.0	1.0	4.0	4.0	1.0	5.0	-1.0	0.0	2.0	-3.0	5.0	0.606	0.6304	0.4524	0.5548	-0.0245	-0.1024
s385g_0856	both	3.0	4.0	1.0	3.0	3.0		1.0	7.0		6.0	1.0	0.0	1.0	0.0	1.0	0.5798	0.4777	0.4505	0.6241	0.1021	-0.1737
s386g_0859	both	3.0	4.0		3.0	2.0			7.0		5.0	2.0	0.0	1.0	1.0	0.0	0.5387	0.4376	0.6241	0.5315	0.101	0.0926
s388g_0862	both	2.0	5.0	1.0	4.0	1.0	1.0	1.0	7.0	2.0	4.0	4.0	-2.0	1.0	1.0	0.0	0.6281	0.3315	0.5688	0.7309	0.2966	-0.162
s388g_0864	both	2.0	6.0		4.0	1.0	1.0		8.0	2.0	4.0	5.0	-2.0	2.0	1.0	1.0	0.6205	0.3315	0.5615	0.7309	0.2889	-0.1693
