SonnetID	joy	sadness	anger	fear	disgust
JosephDeLitalaYCastelvi_81	1	0	0	1	0
JosephDeLitalaYCastelvi_82	1	0	0	0	0
JosephDeLitalaYCastelvi_83	1	0	0	0	0
JosephDeLitalaYCastelvi_87	0	0	1	0	0
JosephDeLitalaYCastelvi_88	1	0	0	0	0
JosephDeLitalaYCastelvi_9	2	0	0	0	0
JosephDeLitalaYCastelvi_92	0	1	0	0	0
JosephDeLitalaYCastelvi_93	1	0	0	0	0
JosephDeLitalaYCastelvi_94	1	0	0	0	0
JosephDeLitalaYCastelvi_96	0	1	0	0	0
JosephDeLitalaYCastelvi_97	0	1	0	1	0
JuanBoscan_100	0	2	0	0	0
JuanBoscan_11	1	1	0	0	0
JuanBoscan_12	1	0	0	0	0
JuanBoscan_13	2	2	0	2	0
JuanBoscan_14	1	0	0	0	0
JuanBoscan_16	0	1	0	0	0
JuanBoscan_17	1	0	0	0	0
JuanBoscan_18	1	1	0	1	0
JuanBoscan_2	0	1	0	1	0
JuanBoscan_20	1	0	0	0	0
JuanBoscan_21	1	1	0	1	0
JuanBoscan_22	2	0	0	0	0
JuanBoscan_23	1	0	0	0	0
JuanBoscan_24	1	0	0	0	0
JuanBoscan_25	2	1	0	0	0
JuanBoscan_29	2	1	0	1	0
JuanBoscan_3	1	0	1	0	0
JuanBoscan_30	1	0	0	0	0
JuanBoscan_31	1	0	0	0	0
JuanBoscan_38	2	0	0	0	0
JuanBoscan_40	1	1	0	1	0
JuanBoscan_41	1	0	0	0	0
JuanBoscan_42	1	2	0	2	0
JuanBoscan_43	1	0	0	0	0
JuanBoscan_47	1	0	0	0	0
JuanBoscan_48	3	0	0	0	0
JuanBoscan_51	2	0	0	0	0
JuanBoscan_52	2	0	0	0	0
JuanBoscan_55	1	0	0	0	0
JuanBoscan_56	0	1	0	0	0
JuanBoscan_57	0	1	0	0	0
JuanBoscan_61	0	1	0	0	0
JuanBoscan_63	2	1	0	1	0
JuanBoscan_64	1	0	0	0	0
JuanBoscan_65	2	0	0	0	0
JuanBoscan_66	1	0	1	0	0
JuanBoscan_68	1	1	0	0	0
JuanBoscan_70	0	1	1	1	0
JuanBoscan_71	1	1	0	1	0
JuanBoscan_72	1	0	0	0	0
JuanBoscan_73	2	0	0	0	0
JuanBoscan_75	2	1	0	0	0
JuanBoscan_76	0	2	1	0	1
JuanBoscan_78	1	0	0	0	0
JuanBoscan_79	1	0	0	0	0
JuanBoscan_81	1	0	1	0	0
JuanBoscan_84	1	0	0	0	0
JuanBoscan_86	2	0	0	0	0
JuanBoscan_87	1	0	0	1	0
JuanBoscan_88	1	1	0	1	0
JuanBoscan_89	1	0	0	0	0
JuanBoscan_9	1	0	0	0	0
JuanBoscan_90	0	1	1	1	0
JuanBoscan_91	1	1	0	0	0
JuanBoscan_93	1	1	0	0	0
JuanBoscan_95	1	0	0	0	0
JuanBoscan_96	1	1	0	0	0
JuanBoscan_97	1	0	0	0	0
JuanBoscan_98	1	0	0	0	0
JuanDeAlmeida_11	1	0	0	0	0
JuanDeAlmeida_15	2	0	0	0	0
JuanDeAlmeida_20	2	0	0	0	0
JuanDeAlmeida_21	1	0	0	0	0
JuanDeAlmeida_22	2	0	0	0	0
JuanDeAlmeida_23	3	1	0	1	0
JuanDeAlmeida_24	1	1	0	0	0
JuanDeAlmeida_25	2	0	0	0	0
JuanDeAlmeida_27	0	1	0	0	0
JuanDeAlmeida_28	1	0	0	0	0
JuanDeAlmeida_29	1	0	0	0	0
JuanDeAlmeida_3	1	0	0	0	0
JuanDeAlmeida_30	1	0	0	0	0
JuanDeAlmeida_31	1	0	0	0	0
JuanDeAlmeida_32	1	0	0	0	0
JuanDeAlmeida_33	3	0	0	0	0
JuanDeAlmeida_37	2	2	0	0	0
JuanDeAlmeida_38	2	0	0	0	0
JuanDeAlmeida_39	1	0	0	0	0
JuanDeAlmeida_4	1	1	0	1	0
JuanDeAlmeida_40	2	0	0	0	0
JuanDeAlmeida_41	0	1	0	0	0
JuanDeAlmeida_42	1	0	1	1	0
JuanDeAlmeida_5	0	1	0	0	0
JuanDeAlmeida_7	3	1	0	1	0
JuanDeArguijo_1	1	1	0	0	0
JuanDeArguijo_11	1	0	0	0	0
JuanDeArguijo_12	0	1	0	1	0
JuanDeArguijo_13	1	0	0	0	0
JuanDeArguijo_17	1	1	0	0	0
JuanDeArguijo_18	1	0	1	0	0
JuanDeArguijo_19	0	1	0	1	0
JuanDeArguijo_20	0	2	1	1	0
JuanDeArguijo_22	1	0	0	0	0
JuanDeArguijo_23	1	1	0	1	0
JuanDeArguijo_24	0	1	0	0	0
JuanDeArguijo_27	0	1	0	1	0
JuanDeArguijo_3	0	1	0	0	0
JuanDeArguijo_33	0	0	1	0	0
JuanDeArguijo_38	0	1	0	1	0
JuanDeArguijo_39	1	0	0	0	0
JuanDeArguijo_40	0	1	0	0	0
JuanDeArguijo_41	1	0	0	0	0
JuanDeArguijo_42	3	0	0	0	0
JuanDeArguijo_43	1	0	0	0	0
JuanDeArguijo_44	0	1	1	0	0
JuanDeArguijo_49	2	0	0	0	0
JuanDeArguijo_5	1	0	0	0	0
JuanDeArguijo_51	2	0	0	0	0
JuanDeArguijo_52	1	0	0	0	0
JuanDeArguijo_53	0	2	0	1	0
JuanDeArguijo_54	1	0	1	0	0
JuanDeArguijo_55	1	0	0	0	0
JuanDeArguijo_56	2	0	0	0	0
JuanDeArguijo_57	1	0	0	0	0
JuanDeArguijo_58	0	1	0	1	0
JuanDeArguijo_6	1	0	1	0	0
JuanDeArguijo_60	1	1	0	1	0
JuanDeArguijo_62	1	0	0	0	0
JuanDeArguijo_63	1	0	0	0	0
JuanDeArguijo_66	4	0	0	0	0
JuanDeArguijo_68	1	0	0	0	0
JuanDeArguijo_70	1	2	0	1	0
JuanDeArguijo_8	2	0	0	0	0
JuanDeJauregui_1	0	0	0	1	0
JuanDeJauregui_13	1	0	0	0	0
JuanDeJauregui_16	1	1	0	1	0
JuanDeJauregui_17	0	1	0	0	0
JuanDeJauregui_18	0	0	1	0	0
JuanDeJauregui_19	2	0	0	0	0
JuanDeJauregui_20	1	0	0	0	0
JuanDeJauregui_3	0	1	0	0	0
JuanDeJauregui_6	1	0	0	0	0
JuanDeJauregui_7	1	1	0	1	0
JuanDeJauregui_8	1	0	0	0	0
JuanDeJauregui_9	2	1	1	1	0
JuanDeSalinas_1	0	1	0	1	0
JuanDeSalinas_10	0	2	0	0	0
JuanDeSalinas_11	0	1	2	0	1
JuanDeSalinas_12	2	1	0	0	0
JuanDeSalinas_13	1	0	0	0	0
JuanDeSalinas_15	1	0	0	0	0
JuanDeSalinas_16	1	1	0	1	0
JuanDeSalinas_17	1	0	0	0	0
JuanDeSalinas_18	1	0	0	0	0
JuanDeSalinas_7	1	0	0	0	0
JuanDeSalinas_8	2	0	0	0	0
JuanDeSalinas_9	0	0	0	0	1
JuanDeTassisYPeralta_1	0	1	0	0	0
JuanDeTassisYPeralta_101	1	0	0	0	0
JuanDeTassisYPeralta_105	1	0	0	0	0
JuanDeTassisYPeralta_107	1	0	0	0	0
JuanDeTassisYPeralta_109	1	0	0	0	0
JuanDeTassisYPeralta_110	0	0	0	1	0
JuanDeTassisYPeralta_112	1	1	0	0	0
JuanDeTassisYPeralta_113	0	0	1	0	0
JuanDeTassisYPeralta_114	1	1	0	1	0
JuanDeTassisYPeralta_117	1	1	0	0	0
JuanDeTassisYPeralta_118	1	0	0	0	0
JuanDeTassisYPeralta_119	2	0	0	0	0
JuanDeTassisYPeralta_121	3	0	0	0	0
JuanDeTassisYPeralta_122	2	0	0	0	0
JuanDeTassisYPeralta_124	0	0	1	0	0
JuanDeTassisYPeralta_126	1	1	0	1	0
JuanDeTassisYPeralta_127	1	0	0	0	0
JuanDeTassisYPeralta_128	0	1	0	0	0
JuanDeTassisYPeralta_13	0	1	0	0	0
JuanDeTassisYPeralta_131	1	1	0	1	0
JuanDeTassisYPeralta_134	0	1	0	1	0
JuanDeTassisYPeralta_135	1	1	0	0	0
JuanDeTassisYPeralta_136	0	0	1	0	0
JuanDeTassisYPeralta_137	0	1	1	1	0
JuanDeTassisYPeralta_138	1	0	0	0	0
JuanDeTassisYPeralta_14	0	1	0	0	0
JuanDeTassisYPeralta_142	0	1	0	0	0
JuanDeTassisYPeralta_145	1	0	0	0	0
JuanDeTassisYPeralta_146	1	0	0	0	0
JuanDeTassisYPeralta_147	1	0	0	0	0
JuanDeTassisYPeralta_148	2	0	0	0	0
JuanDeTassisYPeralta_149	1	4	0	2	0
JuanDeTassisYPeralta_150	0	0	0	1	0
JuanDeTassisYPeralta_151	1	0	0	0	0
JuanDeTassisYPeralta_152	0	1	0	1	0
JuanDeTassisYPeralta_153	0	1	0	0	0
JuanDeTassisYPeralta_155	1	0	0	0	0
JuanDeTassisYPeralta_157	0	1	0	0	0
JuanDeTassisYPeralta_16	1	0	0	0	0
JuanDeTassisYPeralta_160	1	0	0	0	0
JuanDeTassisYPeralta_161	0	1	0	1	0
JuanDeTassisYPeralta_164	1	0	0	0	0
JuanDeTassisYPeralta_167	0	1	0	1	0
JuanDeTassisYPeralta_171	1	0	1	0	0
JuanDeTassisYPeralta_172	0	0	1	0	0
JuanDeTassisYPeralta_173	0	1	0	1	0
JuanDeTassisYPeralta_176	1	0	0	0	0
JuanDeTassisYPeralta_177	2	0	0	0	0
JuanDeTassisYPeralta_178	1	0	0	0	0
JuanDeTassisYPeralta_179	0	1	0	0	0
JuanDeTassisYPeralta_180	1	0	0	0	0
JuanDeTassisYPeralta_181	1	1	0	0	0
JuanDeTassisYPeralta_182	1	0	0	0	0
JuanDeTassisYPeralta_183	0	1	0	1	0
JuanDeTassisYPeralta_188	0	1	0	0	0
JuanDeTassisYPeralta_19	0	1	0	1	0
JuanDeTassisYPeralta_190	1	0	0	0	0
JuanDeTassisYPeralta_192	1	0	0	0	0
JuanDeTassisYPeralta_193	1	1	1	1	0
JuanDeTassisYPeralta_194	1	0	1	0	0
JuanDeTassisYPeralta_198	1	1	0	1	0
JuanDeTassisYPeralta_2	2	0	0	0	0
JuanDeTassisYPeralta_20	0	1	0	0	0
JuanDeTassisYPeralta_203	0	1	0	0	0
JuanDeTassisYPeralta_22	1	0	0	0	0
JuanDeTassisYPeralta_23	0	0	1	0	0
JuanDeTassisYPeralta_26	1	1	1	0	0
JuanDeTassisYPeralta_27	1	0	0	0	0
JuanDeTassisYPeralta_3	5	0	0	0	0
JuanDeTassisYPeralta_35	0	1	1	0	0
JuanDeTassisYPeralta_36	0	1	0	1	0
JuanDeTassisYPeralta_38	1	0	0	1	0
JuanDeTassisYPeralta_4	0	1	1	0	0
JuanDeTassisYPeralta_41	1	0	0	0	0
JuanDeTassisYPeralta_42	1	0	0	0	0
JuanDeTassisYPeralta_43	0	1	0	1	0
JuanDeTassisYPeralta_45	1	1	0	0	0
JuanDeTassisYPeralta_46	0	1	0	1	0
JuanDeTassisYPeralta_47	1	1	1	0	0
JuanDeTassisYPeralta_48	0	1	0	0	0
JuanDeTassisYPeralta_49	1	0	0	0	0
JuanDeTassisYPeralta_50	1	1	0	1	0
JuanDeTassisYPeralta_51	2	0	0	0	0
JuanDeTassisYPeralta_52	2	0	0	0	0
JuanDeTassisYPeralta_53	0	1	0	1	0
JuanDeTassisYPeralta_57	1	1	0	1	0
JuanDeTassisYPeralta_59	0	1	0	0	0
JuanDeTassisYPeralta_60	1	0	0	0	0
JuanDeTassisYPeralta_61	1	0	1	0	0
JuanDeTassisYPeralta_63	0	2	0	1	0
JuanDeTassisYPeralta_64	0	1	0	1	0
JuanDeTassisYPeralta_66	2	0	1	0	0
JuanDeTassisYPeralta_68	1	0	0	0	0
JuanDeTassisYPeralta_69	1	1	0	1	0
JuanDeTassisYPeralta_70	1	1	0	1	0
JuanDeTassisYPeralta_74	1	1	0	1	0
JuanDeTassisYPeralta_75	2	0	0	0	0
JuanDeTassisYPeralta_76	1	0	0	0	0
JuanDeTassisYPeralta_78	0	1	0	1	0
JuanDeTassisYPeralta_79	0	0	2	0	0
JuanDeTassisYPeralta_80	1	0	0	0	0
JuanDeTassisYPeralta_82	0	0	1	1	0
JuanDeTassisYPeralta_85	1	0	0	0	0
JuanDeTassisYPeralta_86	1	1	0	1	0
JuanDeTassisYPeralta_88	0	1	0	1	0
JuanDeTassisYPeralta_89	1	0	0	0	0
JuanDeTassisYPeralta_9	2	1	2	1	0
JuanDeTassisYPeralta_91	0	0	1	0	0
JuanDeTassisYPeralta_92	1	0	0	0	0
JuanDeTassisYPeralta_93	1	0	0	1	0
JuanDeTassisYPeralta_95	1	0	0	0	0
JuanDeTassisYPeralta_96	2	0	0	0	0
JuanDeTassisYPeralta_97	2	0	0	0	0
JuanDeTimoneda_1	1	0	0	0	0
JuanDeTimoneda_10	1	0	0	0	0
JuanDeTimoneda_11	1	0	0	0	0
JuanDeTimoneda_13	2	0	1	0	0
JuanDeTimoneda_16	1	0	0	0	0
JuanDeTimoneda_17	0	0	1	0	0
JuanDeTimoneda_2	1	0	0	0	0
JuanDeTimoneda_21	1	0	0	0	0
JuanDeTimoneda_22	1	0	0	0	0
JuanDeTimoneda_23	1	0	0	0	0
JuanDeTimoneda_24	0	1	0	0	0
JuanDeTimoneda_25	1	1	0	0	0
JuanDeTimoneda_26	1	0	0	0	0
JuanDeTimoneda_27	1	1	0	1	0
JuanDeTimoneda_29	0	1	0	0	0
JuanDeTimoneda_3	1	0	0	0	0
JuanDeTimoneda_30	0	1	0	0	0
JuanDeTimoneda_4	0	1	0	1	0
JuanDeTimoneda_5	0	1	0	0	0
JuanDeTimoneda_6	2	0	0	0	0
JuanDeTimoneda_8	0	1	0	0	0
JuanaInesDeLaCruz_1	0	1	0	0	0
JuanaInesDeLaCruz_10	0	0	0	1	0
JuanaInesDeLaCruz_11	1	0	0	0	0
JuanaInesDeLaCruz_12	2	0	0	0	0
JuanaInesDeLaCruz_15	2	0	0	0	0
JuanaInesDeLaCruz_16	1	0	0	0	0
JuanaInesDeLaCruz_18	0	2	1	0	0
JuanaInesDeLaCruz_19	2	0	0	0	0
JuanaInesDeLaCruz_2	1	0	0	0	0
JuanaInesDeLaCruz_20	2	0	0	0	0
JuanaInesDeLaCruz_21	1	0	0	0	0
JuanaInesDeLaCruz_23	3	1	0	0	0
JuanaInesDeLaCruz_3	1	0	0	1	0
JuanaInesDeLaCruz_32	1	0	2	0	0
JuanaInesDeLaCruz_33	1	1	0	0	0
JuanaInesDeLaCruz_35	0	1	0	0	0
JuanaInesDeLaCruz_37	0	2	0	1	0
JuanaInesDeLaCruz_38	1	0	0	0	0
JuanaInesDeLaCruz_39	1	0	0	0	0
JuanaInesDeLaCruz_4	2	0	0	0	0
JuanaInesDeLaCruz_40	1	1	0	0	0
JuanaInesDeLaCruz_41	1	0	0	0	0
JuanaInesDeLaCruz_43	2	0	0	0	0
JuanaInesDeLaCruz_46	1	0	0	0	0
JuanaInesDeLaCruz_47	1	1	0	0	0
JuanaInesDeLaCruz_48	1	1	0	0	0
JuanaInesDeLaCruz_49	0	2	1	1	0
JuanaInesDeLaCruz_51	0	1	1	0	0
JuanaInesDeLaCruz_53	0	0	1	0	0
JuanaInesDeLaCruz_54	1	0	0	0	0
JuanaInesDeLaCruz_56	1	0	0	0	0
JuanaInesDeLaCruz_57	0	0	1	0	0
JuanaInesDeLaCruz_58	1	0	0	0	0
JuanaInesDeLaCruz_59	1	0	0	0	0
JuanaInesDeLaCruz_6	0	2	0	0	0
JuanaInesDeLaCruz_61	1	0	0	0	0
JuanaInesDeLaCruz_62	2	0	0	0	0
JuanaInesDeLaCruz_63	0	1	1	1	0
JuanaInesDeLaCruz_64	0	1	0	0	0
JuanaInesDeLaCruz_65	0	1	0	0	0
JuanaInesDeLaCruz_67	1	0	0	0	0
JuanaInesDeLaCruz_68	0	1	0	1	0
JuanaInesDeLaCruz_69	1	0	0	0	0
JuanaInesDeLaCruz_7	0	0	1	1	0
JuanaInesDeLaCruz_70	1	0	0	0	0
JuanaInesDeLaCruz_72	1	1	0	1	0
JuanaInesDeLaCruz_8	1	1	0	1	0
JuanaInesDeLaCruz_9	0	1	0	0	0
LopeDeVega_1002	2	0	0	0	0
LopeDeVega_1004	1	1	0	1	0
LopeDeVega_1005	1	0	0	0	0
LopeDeVega_1007	1	0	0	0	0
LopeDeVega_1009	2	0	1	0	0
LopeDeVega_1010	0	1	0	1	0
LopeDeVega_1011	1	2	2	0	0
LopeDeVega_1012	1	0	0	0	0
LopeDeVega_1014	0	0	1	0	0
LopeDeVega_1015	1	0	0	0	0
LopeDeVega_1018	1	0	0	0	0
LopeDeVega_1019	1	0	0	0	0
LopeDeVega_1020	1	0	0	0	0
LopeDeVega_1021	2	1	0	0	0
LopeDeVega_1022	1	0	0	0	0
LopeDeVega_1023	0	0	1	0	0
LopeDeVega_1025	2	0	1	1	0
LopeDeVega_1026	2	0	0	0	0
LopeDeVega_1028	1	0	0	0	0
LopeDeVega_1030	2	0	0	0	0
LopeDeVega_1031	2	2	0	2	0
LopeDeVega_1032	1	0	0	0	0
LopeDeVega_1034	1	1	0	1	0
LopeDeVega_1035	2	0	0	0	0
LopeDeVega_1036	0	1	1	1	0
LopeDeVega_1038	0	2	0	1	0
LopeDeVega_1039	1	0	0	0	0
LopeDeVega_1041	2	0	0	0	0
LopeDeVega_1042	2	0	0	0	0
LopeDeVega_1043	0	2	0	2	0
LopeDeVega_1044	1	0	1	0	0
LopeDeVega_1045	1	1	0	0	0
LopeDeVega_1047	1	0	0	0	0
LopeDeVega_1048	2	1	0	0	0
LopeDeVega_1049	1	0	0	0	0
LopeDeVega_105	1	0	0	0	0
LopeDeVega_1050	1	0	0	0	0
LopeDeVega_1051	0	0	0	1	0
LopeDeVega_1052	1	0	0	0	0
LopeDeVega_1053	1	0	0	0	0
LopeDeVega_1055	1	1	0	1	0
LopeDeVega_1056	1	1	0	2	0
LopeDeVega_1057	0	1	0	1	0
LopeDeVega_1059	1	0	0	0	0
LopeDeVega_106	0	1	0	0	0
LopeDeVega_1061	3	0	0	0	0
LopeDeVega_1064	0	1	1	0	0
LopeDeVega_1065	0	1	0	1	0
LopeDeVega_1067	1	1	0	0	0
LopeDeVega_1068	0	2	0	1	0
LopeDeVega_1069	0	1	0	0	0
LopeDeVega_107	0	0	0	1	0
LopeDeVega_1072	1	0	0	0	0
LopeDeVega_1073	0	2	1	1	0
LopeDeVega_1075	0	0	0	1	0
LopeDeVega_1077	0	3	0	0	0
LopeDeVega_1079	2	0	0	0	0
LopeDeVega_108	0	2	0	0	0
LopeDeVega_1082	0	0	1	0	0
LopeDeVega_1083	1	1	0	0	0
LopeDeVega_1084	2	0	0	0	0
LopeDeVega_1085	2	0	0	0	0
LopeDeVega_1086	0	1	0	0	0
LopeDeVega_1087	1	2	0	2	0
LopeDeVega_1089	0	1	1	0	0
LopeDeVega_109	3	0	0	0	0
LopeDeVega_1091	1	1	0	0	0
LopeDeVega_1093	1	0	0	0	0
LopeDeVega_1095	1	0	0	0	0
LopeDeVega_1096	1	0	1	0	0
LopeDeVega_1098	1	0	0	0	0
LopeDeVega_1099	1	0	1	1	0
LopeDeVega_11	1	0	0	0	0
LopeDeVega_1101	1	0	0	0	0
LopeDeVega_1102	1	0	0	0	0
LopeDeVega_1104	1	0	0	1	0
LopeDeVega_1105	3	0	0	0	0
LopeDeVega_1109	0	1	0	0	0
LopeDeVega_1110	0	0	1	0	0
LopeDeVega_1111	1	1	0	1	0
LopeDeVega_1112	1	0	0	0	0
LopeDeVega_1113	1	2	1	2	0
LopeDeVega_1114	1	0	0	0	0
LopeDeVega_1115	1	0	0	0	0
LopeDeVega_1116	0	0	1	0	0
LopeDeVega_1119	1	1	0	0	0
LopeDeVega_112	2	0	0	0	0
LopeDeVega_1120	3	0	0	0	0
LopeDeVega_1121	1	1	0	0	0
LopeDeVega_1122	2	0	0	0	0
LopeDeVega_1123	0	1	0	0	0
LopeDeVega_1124	2	0	0	0	0
LopeDeVega_1125	1	0	0	0	0
LopeDeVega_1126	1	0	1	1	1
LopeDeVega_1127	1	0	0	0	0
LopeDeVega_1128	1	1	0	0	0
LopeDeVega_1129	2	0	0	0	0
LopeDeVega_1130	1	0	0	0	0
LopeDeVega_1133	0	1	0	0	0
LopeDeVega_1134	1	1	0	0	0
LopeDeVega_1135	1	0	0	0	0
LopeDeVega_1136	2	0	0	0	0
LopeDeVega_1137	1	0	0	0	0
LopeDeVega_1138	0	1	0	0	0
LopeDeVega_1141	1	0	0	0	0
LopeDeVega_1142	0	1	0	1	0
LopeDeVega_1143	0	1	0	1	0
LopeDeVega_1145	1	0	0	0	0
LopeDeVega_1147	1	0	0	0	0
LopeDeVega_115	1	1	0	1	0
LopeDeVega_1150	0	2	2	2	0
LopeDeVega_1151	4	0	0	0	0
LopeDeVega_1152	2	0	0	0	0
LopeDeVega_1153	1	0	0	0	0
LopeDeVega_1155	0	0	1	0	0
LopeDeVega_1156	1	0	0	0	0
LopeDeVega_1157	0	1	0	1	0
LopeDeVega_1158	1	0	0	1	0
LopeDeVega_1159	2	0	0	0	0
LopeDeVega_116	1	0	0	0	0
LopeDeVega_1161	0	1	0	0	0
LopeDeVega_1162	1	0	0	0	0
LopeDeVega_1163	2	0	0	0	0
LopeDeVega_1164	1	0	0	0	0
LopeDeVega_1166	0	0	1	0	0
LopeDeVega_1167	0	1	0	0	0
LopeDeVega_1168	2	0	0	0	0
LopeDeVega_1169	1	0	0	0	0
LopeDeVega_117	0	1	0	1	0
LopeDeVega_1171	0	1	0	1	0
LopeDeVega_1173	2	1	0	1	0
LopeDeVega_1174	0	1	0	1	0
LopeDeVega_1175	2	0	0	0	0
LopeDeVega_1176	1	0	0	0	0
LopeDeVega_1177	2	0	0	0	0
LopeDeVega_1178	0	1	1	0	0
LopeDeVega_1179	2	0	1	1	0
LopeDeVega_118	1	0	0	0	0
LopeDeVega_1182	1	0	0	0	0
LopeDeVega_1184	1	0	0	0	0
LopeDeVega_1185	1	0	0	0	0
LopeDeVega_1187	1	0	0	1	0
LopeDeVega_1189	2	0	0	0	0
LopeDeVega_1191	0	0	1	1	0
LopeDeVega_1194	1	0	0	0	0
LopeDeVega_1196	1	0	0	0	0
LopeDeVega_1197	1	1	2	0	1
LopeDeVega_1198	2	0	0	0	0
LopeDeVega_12	0	1	0	0	0
LopeDeVega_120	1	0	0	0	0
LopeDeVega_1201	1	0	1	0	0
LopeDeVega_1204	0	1	0	0	0
LopeDeVega_1205	1	0	0	0	0
LopeDeVega_1206	1	0	0	0	0
LopeDeVega_1207	1	1	1	1	0
LopeDeVega_1209	1	0	0	0	0
LopeDeVega_1210	2	0	0	0	0
LopeDeVega_1214	1	0	1	0	0
LopeDeVega_1215	1	0	0	0	0
LopeDeVega_1216	1	0	0	0	0
LopeDeVega_1219	0	1	0	1	0
LopeDeVega_122	2	2	0	0	0
LopeDeVega_1220	3	0	0	0	0
LopeDeVega_1221	1	1	0	1	0
LopeDeVega_1222	2	0	1	0	0
LopeDeVega_1223	1	0	0	0	0
LopeDeVega_1226	2	1	0	1	0
LopeDeVega_1228	2	1	1	1	0
LopeDeVega_1229	0	1	0	1	0
LopeDeVega_123	0	0	2	0	1
LopeDeVega_1230	1	0	0	0	0
LopeDeVega_1231	1	0	0	0	0
LopeDeVega_1233	0	1	1	1	0
LopeDeVega_1234	0	1	1	1	0
LopeDeVega_1235	1	0	0	0	0
LopeDeVega_1236	1	2	0	1	0
LopeDeVega_1237	1	0	0	0	0
LopeDeVega_1239	0	1	0	1	0
LopeDeVega_124	3	0	0	0	0
LopeDeVega_1241	1	2	0	1	0
LopeDeVega_1242	1	0	0	0	0
LopeDeVega_1243	1	0	0	0	0
LopeDeVega_1244	0	1	0	1	0
LopeDeVega_1245	0	1	0	0	0
LopeDeVega_1246	1	0	1	0	0
LopeDeVega_1247	0	1	0	0	0
LopeDeVega_1248	0	1	0	0	0
LopeDeVega_1249	1	0	0	0	0
LopeDeVega_125	1	1	0	0	0
LopeDeVega_1250	1	0	0	0	0
LopeDeVega_1251	1	1	0	0	0
LopeDeVega_1252	0	1	0	1	0
LopeDeVega_1253	1	0	0	0	0
LopeDeVega_1254	0	2	0	2	0
LopeDeVega_1255	4	1	0	1	0
LopeDeVega_1257	0	1	0	0	0
LopeDeVega_1258	1	0	0	0	0
LopeDeVega_126	1	1	0	0	0
LopeDeVega_1260	1	1	1	0	1
LopeDeVega_1262	2	0	0	0	0
LopeDeVega_1264	1	0	0	0	0
LopeDeVega_1265	1	1	0	1	0
LopeDeVega_1266	1	0	0	1	0
LopeDeVega_1268	1	0	1	0	0
LopeDeVega_1269	1	0	0	0	0
LopeDeVega_127	1	0	0	0	0
LopeDeVega_1270	1	0	0	0	0
LopeDeVega_1272	1	0	0	0	0
LopeDeVega_1273	1	0	0	0	0
LopeDeVega_1276	3	0	0	0	0
LopeDeVega_1277	1	0	0	0	0
LopeDeVega_1278	2	0	0	0	0
LopeDeVega_1280	1	1	0	1	0
LopeDeVega_1283	2	0	0	0	0
LopeDeVega_1287	2	0	1	0	0
LopeDeVega_1288	1	1	0	1	0
LopeDeVega_1289	0	1	1	1	0
LopeDeVega_1290	1	0	0	0	0
LopeDeVega_1291	2	0	0	0	0
LopeDeVega_1292	1	0	0	0	0
LopeDeVega_1293	0	1	0	1	0
LopeDeVega_1294	1	0	1	0	0
LopeDeVega_1295	1	0	0	0	0
LopeDeVega_1298	2	0	0	0	0
LopeDeVega_1299	0	1	1	1	0
LopeDeVega_13	2	1	0	0	0
LopeDeVega_130	0	0	0	1	0
LopeDeVega_1300	1	0	1	0	0
LopeDeVega_1301	1	0	1	0	0
LopeDeVega_1302	3	0	0	0	0
LopeDeVega_1307	0	1	0	1	0
LopeDeVega_1308	4	0	0	0	0
LopeDeVega_1309	2	1	0	1	0
LopeDeVega_131	3	0	0	0	0
LopeDeVega_1310	1	1	1	1	0
LopeDeVega_1312	0	0	1	0	0
LopeDeVega_1315	1	0	2	1	0
LopeDeVega_1316	0	1	0	0	0
LopeDeVega_1317	1	1	0	0	0
LopeDeVega_1319	1	0	0	0	0
LopeDeVega_132	0	1	0	1	0
LopeDeVega_1320	2	0	0	0	0
LopeDeVega_1321	2	0	0	0	0
LopeDeVega_1326	1	0	0	0	0
LopeDeVega_1327	0	1	2	0	1
LopeDeVega_1329	1	0	0	0	0
LopeDeVega_1334	1	1	0	0	0
LopeDeVega_1335	1	0	0	0	0
LopeDeVega_1336	1	0	1	0	0
LopeDeVega_1338	0	1	0	0	0
LopeDeVega_1339	0	3	1	0	0
LopeDeVega_134	1	2	0	1	0
LopeDeVega_1343	1	1	0	1	0
LopeDeVega_1344	0	1	0	0	0
LopeDeVega_1345	2	0	0	0	0
LopeDeVega_135	1	1	0	2	0
LopeDeVega_136	0	2	0	0	0
LopeDeVega_137	1	0	0	0	0
LopeDeVega_138	1	1	0	0	0
LopeDeVega_139	1	0	0	0	0
LopeDeVega_14	3	0	1	0	0
LopeDeVega_140	1	0	0	0	0
LopeDeVega_142	0	1	0	1	0
LopeDeVega_143	0	1	0	1	0
LopeDeVega_146	0	1	0	1	0
LopeDeVega_147	1	0	0	0	0
LopeDeVega_148	3	0	0	0	0
LopeDeVega_150	2	0	0	0	0
LopeDeVega_151	1	0	0	0	0
LopeDeVega_152	1	0	0	0	0
LopeDeVega_154	0	1	0	1	0
LopeDeVega_155	3	1	1	1	0
LopeDeVega_156	1	1	0	0	0
LopeDeVega_158	2	0	0	0	0
LopeDeVega_16	2	0	0	0	0
LopeDeVega_160	0	2	1	1	0
LopeDeVega_161	1	0	0	0	0
LopeDeVega_163	0	3	0	2	0
LopeDeVega_164	2	0	0	0	0
LopeDeVega_166	1	0	0	0	0
LopeDeVega_169	0	2	0	0	0
