sID	_m	o0	o1	o9	s0	s1	s9	oa0	oa1	sa0	sa1	oms1	oms0	oms10	oms01	o1s1mo0s0	ov	sv	oa	sa	omsv	omsa
JosephDeLitalaYCastelvi_26	left_only	4	2	2	2	4						-2	2	0	0	0	0.5009	0.5830			-0.0821	
Gongora_43	left_only	3	3	2	1	5						-2	2	2	-2	4	0.5313	0.6137			-0.0824	
LopeDeVega_680	both	4	3	1	1	5		2	6		6	-2	3	2	-1	3	0.5216	0.6064	0.6284	0.4851	-0.0848	0.1433
BocangelYUnzueta_56	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4777	0.5654	0.6590	0.5934	-0.0877	0.0656
BernardinoDeRebolledo_15	both	6	2		1	4	1		8	1	5	-2	5	1	2	-1	0.4343	0.5243	0.5312	0.6715	-0.0900	-0.1402
FranciscoDeMedrano_31	both	3	3	2	1	5		2	6		6	-2	2	2	-2	4	0.5161	0.6115	0.5867	0.5389	-0.0954	0.0478
GutierreDeCetina_202	both	6	2		2	4			8		6	-2	4	0	2	-2	0.4108	0.5085	0.6674	0.5946	-0.0977	0.0728
LopeDeVega_77	both	4	3	1	1	5		2	6		6	-2	3	2	-1	3	0.5216	0.6210	0.6284	0.4177	-0.0995	0.2106
JuanDeTassisYPeralta_106	both	3	3	2	1	5		2	6		6	-2	2	2	-2	4	0.5395	0.6401	0.5943	0.4965	-0.1006	0.0979
Gongora_52	both	5	3		1	5			8		6	-2	4	2	0	2	0.5479	0.6512	0.5116	0.5473	-0.1033	-0.0357
s135g_0271	both	5	2	1	2	4	3	1	7	3	6	-2	3	0	1	-1	0.4547	0.5582	0.6079	0.5371	-0.1035	0.0708
LopeDeVega_217	left_only	4	2	2	2	4						-2	2	0	0	0	0.3889	0.4934			-0.1045	
JuanBoscan_37	both	5	2	1	2	4		1	7	1	5	-2	3	0	1	-1	0.4240	0.5305	0.5889	0.7404	-0.1065	-0.1516
PedroSotoDeRojas_31	both	5	1	2	3	3		2	6		6	-2	2	-2	2	-4	0.3796	0.4876	0.6169	0.5629	-0.1080	0.0541
LuisDeUlloaYPereira_24	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4962	0.6045	0.4237	0.5998	-0.1083	-0.1761
LopeDeVega_1272	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.5048	0.6137	0.5655	0.5006	-0.1089	0.0649
JuanaInesDeLaCruz_36	both	4	3	1	1	5		1	7	1	5	-2	3	2	-1	3	0.5241	0.6332	0.6118	0.5216	-0.1091	0.0902
s040g_0065	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.5052	0.6149	0.6099	0.4362	-0.1097	0.1737
LuisCarrilloySotomayor_46	both	3	3	2	1	5		2	6		6	-2	2	2	-2	4	0.4938	0.6045	0.6102	0.5310	-0.1107	0.0793
PedroDePadilla_40	both	5	3		1	5			8		6	-2	4	2	0	2	0.5330	0.6461	0.5651	0.5887	-0.1131	-0.0236
s203g_0423	left_only	3	3	2	1	5						-2	2	2	-2	4	0.5494	0.6630			-0.1137	
PedroSotoDeRojas_15	both	5	2	1	2	4		1	7		6	-2	3	0	1	-1	0.3847	0.4988	0.5927	0.6569	-0.1141	-0.0642
LopeDeVega_92	both	3	3	1	1	5		1	6		6	-2	2	2	-2	4	0.4960	0.6132	0.4723	0.4250	-0.1172	0.0474
TirsoDeMolina_22	both	3	3	1	1	5		1	6		6	-2	2	2	-2	4	0.5868	0.7076	0.5321	0.5180	-0.1208	0.0141
TrilloYFigueroa_22	both	5	1	2	2	3	1	2	6	1	5	-2	3	-1	2	-3	0.4042	0.5256	0.4967	0.6000	-0.1214	-0.1033
LopeDeVega_753	both	3	3	2	1	5		2	6		6	-2	2	2	-2	4	0.4947	0.6168	0.6738	0.5764	-0.1221	0.0974
Quevedo_319	both	5	2	1	1	4	1	1	7	1	5	-2	4	1	1	0	0.4530	0.5758	0.5098	0.5782	-0.1228	-0.0684
GutierreDeCetina_12	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.5105	0.6338	0.5121	0.5213	-0.1233	-0.0092
JuanDeTassisYPeralta_85	both	4	2	2	2	4		2	6		6	-2	2	0	0	0	0.4500	0.5732	0.6621	0.5083	-0.1233	0.1538
s207g_0447	both	5	2		2	4			7		6	-2	3	0	1	-1	0.4253	0.5493	0.6756	0.4993	-0.1240	0.1762
ArgensolaBartolome_112	both	3	3	2	1	5		2	6		6	-2	2	2	-2	4	0.4982	0.6231	0.5052	0.5974	-0.1249	-0.0922
ArgensolaLupercio_6	both	3	3	2	1	5		2	6		6	-2	2	2	-2	4	0.5367	0.6620	0.5079	0.5638	-0.1253	-0.0559
s407g_0900	both	4	3	1	1	5		2	6		6	-2	3	2	-1	3	0.5310	0.6582	0.5472	0.4586	-0.1272	0.0885
JuanDeTassisYPeralta_66	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4118	0.5462	0.5905	0.4887	-0.1344	0.1018
JosephDeLitalaYCastelvi_37	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4695	0.6040	0.5701	0.5496	-0.1345	0.0205
JosephDeLitalaYCastelvi_4	both	4	2	2	2	4		2	6		6	-2	2	0	0	0	0.4278	0.5637	0.5851	0.4858	-0.1359	0.0993
s406g_0898	both	4	2	2	2	4		2	6		6	-2	2	0	0	0	0.3238	0.4597	0.7005	0.4976	-0.1359	0.2028
FernandoDeHerrera_232	both	4	2	2	1	4	1	2	6	1	5	-2	3	1	0	1	0.4930	0.6326	0.5253	0.6709	-0.1396	-0.1456
s453g_0966	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4277	0.5675	0.5988	0.5905	-0.1399	0.0082
s084g_0147	both	3	3	2	1	5		2	6	1	5	-2	2	2	-2	4	0.5093	0.6533	0.5122	0.5560	-0.1440	-0.0439
LopeDeVega_577	both	5	1	2	3	3		2	6		6	-2	2	-2	2	-4	0.4083	0.5548	0.6434	0.6733	-0.1465	-0.0298
Quevedo_149	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.5064	0.6541	0.5217	0.4924	-0.1477	0.0293
PoloDeMedina_4	both	3	3	2	1	5		2	6		6	-2	2	2	-2	4	0.5119	0.6605	0.6007	0.3811	-0.1486	0.2196
TrilloYFigueroa_43	both	5	2	1	1	4	1	1	7	1	5	-2	4	1	1	0	0.4248	0.5745	0.6753	0.5200	-0.1497	0.1553
FcodeBorjaYAragonPrincipeEsquilache_118	both	6	2		1	4	1		8	1	5	-2	5	1	2	-1	0.3986	0.5493	0.6844	0.6264	-0.1507	0.0580
LopeDeVega_611	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4828	0.6338	0.5441	0.5764	-0.1510	-0.0323
s047g_0094	both	4	2	2	2	4		2	6		6	-2	2	0	0	0	0.4055	0.5584	0.6856	0.6615	-0.1529	0.0241
GutierreDeCetina_178	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4668	0.6221	0.5285	0.6146	-0.1553	-0.0861
LuisDeUlloaYPereira_26	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.5053	0.6606	0.5984	0.5739	-0.1553	0.0245
LopeDeZarate_56	both	5	2	1	2	4		2	6		6	-2	3	0	1	-1	0.4113	0.5671	0.5774	0.5421	-0.1558	0.0353
JuanBoscan_43	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4713	0.6274	0.5583	0.5284	-0.1561	0.0299
LopeDeVega_1164	both	3	3	2	1	5		2	6		6	-2	2	2	-2	4	0.5219	0.6786	0.5225	0.5589	-0.1567	-0.0364
LopeDeVega_1219	both	5	3		1	5			8		6	-2	4	2	0	2	0.4632	0.6221	0.6615	0.4811	-0.1589	0.1804
FernandoDeHerrera_150	both	6	2		1	4	1		8	2	4	-2	5	1	2	-1	0.4081	0.5685	0.6613	0.6028	-0.1604	0.0585
s416g_0911	both	5	3		1	5			8		6	-2	4	2	0	2	0.4743	0.6367	0.6864	0.6255	-0.1624	0.0609
JuanDeTassisYPeralta_86	both	6	1	1	3	3		1	7		6	-2	3	-2	3	-5	0.3563	0.5202	0.6351	0.5574	-0.1638	0.0776
s303g_0629	both	5	2	1	2	4		1	7		6	-2	3	0	1	-1	0.4273	0.5936	0.5405	0.5099	-0.1663	0.0306
s303g_0630	both	5	2	1	2	4		1	7		6	-2	3	0	1	-1	0.4273	0.5936	0.5405	0.5099	-0.1663	0.0306
ArgensolaBartolome_138	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4484	0.6153	0.5510	0.6099	-0.1669	-0.0590
FernandoDeHerrera_230	both	5	2	1	2	4		1	7		6	-2	3	0	1	-1	0.3600	0.5287	0.6197	0.5603	-0.1687	0.0594
LuisCarrilloySotomayor_27	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4167	0.5870	0.6447	0.6359	-0.1704	0.0088
FernandoDeHerrera_301	both	4	2	2	1	4	1	2	6	1	5	-2	3	1	0	1	0.4029	0.5740	0.5552	0.5234	-0.1711	0.0318
FernandoDeHerrera_253	both	4	2	2	1	4	1	2	6	1	5	-2	3	1	0	1	0.4938	0.6701	0.6253	0.5092	-0.1762	0.1161
TirsoDeMolina_9	both	4	2	2	1	4	1	2	6	1	5	-2	3	1	0	1	0.3219	0.4983	0.6744	0.5881	-0.1765	0.0863
FernandoDeHerrera_264	both	4	3	1	1	5		2	6		6	-2	3	2	-1	3	0.5447	0.7219	0.5141	0.5272	-0.1772	-0.0131
JuanDeArguijo_2	both	6	2		2	4			8	1	5	-2	4	0	2	-2	0.3852	0.5625	0.6702	0.4965	-0.1773	0.1738
ArgensolaLupercio_27	both	6	2		1	4	1		8	1	5	-2	5	1	2	-1	0.4301	0.6076	0.6163	0.4709	-0.1776	0.1454
Quevedo_11	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.3828	0.5605	0.5800	0.5579	-0.1777	0.0220
s105g_0204	both	4	3		1	5			7		6	-2	3	2	-1	3	0.4478	0.6260	0.6212	0.6978	-0.1782	-0.0766
GutierreDeCetina_127	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4710	0.6507	0.5907	0.5863	-0.1798	0.0044
JuanDeSalinas_7	both	6	2		1	4	1	1	7	1	5	-2	5	1	2	-1	0.4102	0.5906	0.5882	0.6596	-0.1803	-0.0713
FernandoDeHerrera_243	both	6	1	1	3	3		1	7		6	-2	3	-2	3	-5	0.3072	0.4879	0.6292	0.5981	-0.1807	0.0311
FernandoDeHerrera_257	both	5	2	1	2	4		1	7		6	-2	3	0	1	-1	0.4227	0.6036	0.6652	0.6616	-0.1808	0.0037
FcodeBorjaYAragonPrincipeEsquilache_70	both	6	2		2	4			8		6	-2	4	0	2	-2	0.3735	0.5584	0.6266	0.6816	-0.1849	-0.0550
Quevedo_384	both	5	2	1	2	4		1	7		6	-2	3	0	1	-1	0.3958	0.5828	0.6363	0.5449	-0.1870	0.0914
JuanDeTimoneda_29	both	5	2	1	2	4		2	6		6	-2	3	0	1	-1	0.3366	0.5248	0.6078	0.5333	-0.1882	0.0745
s016g_0028	both	5	2	1	2	4		1	7	1	5	-2	3	0	1	-1	0.4266	0.6159	0.6055	0.4752	-0.1893	0.1303
JuanDeTassisYPeralta_88	both	6	2		2	4			8		6	-2	4	0	2	-2	0.3500	0.5420	0.6766	0.5137	-0.1920	0.1629
FranciscoDeLaTorre_73	both	5	2	1	1	4	1	2	6	1	5	-2	4	1	1	0	0.4276	0.6204	0.5593	0.5915	-0.1928	-0.0322
LopeDeVega_868	both	5	2	1	2	4		2	6		6	-2	3	0	1	-1	0.3657	0.5622	0.6738	0.5059	-0.1966	0.1678
Cervantes_40	both	5	2	1	1	4	1	2	6	1	5	-2	4	1	1	0	0.4562	0.6532	0.6709	0.4831	-0.1971	0.1878
JuanDeTassisYPeralta_165	left_only	3	3	2	1	5						-2	2	2	-2	4	0.4841	0.6825			-0.1984	
JuanDeArguijo_20	both	6	1	1	3	3		1	7		6	-2	3	-2	3	-5	0.2884	0.4894	0.6991	0.5409	-0.2009	0.1582
GutierreDeCetina_18	left_only	3	3	2	1	5						-2	2	2	-2	4	0.4326	0.6352			-0.2026	
BernardinoDeRebolledo_50	both	6	2		2	4			8		6	-2	4	0	2	-2	0.3490	0.5535	0.6516	0.5671	-0.2045	0.0844
JuanDeTassisYPeralta_114	both	6	2		2	4			8		6	-2	4	0	2	-2	0.3131	0.5180	0.7387	0.5083	-0.2050	0.2304
FranciscoDeLaTorre_42	both	4	2	2	2	4		2	6		6	-2	2	0	0	0	0.3970	0.6034	0.6122	0.6577	-0.2063	-0.0455
Quevedo_372	left_only	4	2	2	1	4	1					-2	3	1	0	1	0.3959	0.6041			-0.2082	
GutierreDeCetina_139	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4431	0.6520	0.6018	0.4913	-0.2089	0.1106
LuisDeUlloaYPereira_46	both	6	2		2	4		1	7		6	-2	4	0	2	-2	0.3285	0.5384	0.6996	0.6539	-0.2100	0.0457
Quevedo_311	both	4	2	2	2	4		2	6		6	-2	2	0	0	0	0.3702	0.5851	0.5803	0.6135	-0.2149	-0.0332
JuanDeTimoneda_30	both	6	2		2	4			8		6	-2	4	0	2	-2	0.3272	0.5463	0.6693	0.5350	-0.2191	0.1343
GarcilasoDeLaVega_19	both	5	3		1	5			8		6	-2	4	2	0	2	0.4849	0.7102	0.5209	0.5219	-0.2253	-0.0010
Gongora_93	both	5	2	1	1	4	1	1	7	1	5	-2	4	1	1	0	0.4018	0.6285	0.5901	0.4298	-0.2267	0.1603
GutierreDeCetina_97	both	4	3	1	1	5		2	6		6	-2	3	2	-1	3	0.3772	0.6059	0.6846	0.6229	-0.2287	0.0617
Quevedo_316	both	4	2	2	2	4		2	6	1	5	-2	2	0	0	0	0.3730	0.6020	0.6327	0.5666	-0.2290	0.0661
BernardinoDeRebolledo_40	left_only	4	3	1	1	5						-2	3	2	-1	3	0.4198	0.6489			-0.2291	
Cervantes_8	both	5	2	1	2	4		2	6		6	-2	3	0	1	-1	0.3245	0.5544	0.6818	0.4537	-0.2298	0.2282
DiegoHurtadoDeMendoza_37	both	5	3		1	5			8		6	-2	4	2	0	2	0.4428	0.6730	0.5089	0.6156	-0.2302	-0.1067
FernandoDeHerrera_298	left_only	5	1	2	3	3						-2	2	-2	2	-4	0.3282	0.5584			-0.2302	
Quevedo_487	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4579	0.6907	0.5082	0.6709	-0.2328	-0.1627
PedroDePadilla_33	both	3	3	2	1	5		2	6		6	-2	2	2	-2	4	0.4189	0.6534	0.6236	0.5853	-0.2345	0.0383
FernandoDeHerrera_124	both	5	2	1	2	4		1	7	1	5	-2	3	0	1	-1	0.3887	0.6247	0.5976	0.5659	-0.2360	0.0317
s359g_0821	both	5	3		1	5		1	7		6	-2	4	2	0	2	0.3700	0.6079	0.5719	0.5686	-0.2379	0.0034
DiegoRamirezPagan_11	both	4	3	1	1	5		1	7	1	5	-2	3	2	-1	3	0.3991	0.6415	0.6308	0.5404	-0.2424	0.0904
LopeDeVega_26	both	5	3		1	5			8		6	-2	4	2	0	2	0.3619	0.6110	0.6730	0.5284	-0.2491	0.1447
Quevedo_32	both	3	3	2	1	5		2	6		6	-2	2	2	-2	4	0.4243	0.6800	0.5699	0.4939	-0.2557	0.0759
JosephDeLitalaYCastelvi_5	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4506	0.7076	0.6866	0.5709	-0.2570	0.1157
BocangelYUnzueta_22	both	3	3	2	1	5		2	6		6	-2	2	2	-2	4	0.3917	0.6530	0.6650	0.4911	-0.2613	0.1739
FranciscoDeLaTorre_35	both	6	2		2	4			8		6	-2	4	0	2	-2	0.3725	0.6346	0.5804	0.5029	-0.2622	0.0775
CancerYVelasco_5	left_only	4	2	2	2	4						-2	2	0	0	0	0.3514	0.6136			-0.2622	
GutierreDeCetina_123	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.3609	0.6274	0.5390	0.4882	-0.2665	0.0508
LopeDeVega_1221	both	5	2	1	1	4	1	1	7	1	5	-2	4	1	1	0	0.3774	0.6441	0.7187	0.5589	-0.2667	0.1598
JuanDeTassisYPeralta_124	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.4038	0.6718	0.6117	0.5102	-0.2680	0.1016
JuanDeTassisYPeralta_73	both	6	2		1	4	1		8	2	4	-2	5	1	2	-1	0.3448	0.6160	0.6275	0.5046	-0.2711	0.1228
FernandoDeHerrera_105	both	6	2		2	4			8		6	-2	4	0	2	-2	0.2823	0.5575	0.7227	0.4988	-0.2752	0.2239
GutierreDeCetina_1	both	4	3	1	1	5		1	7		6	-2	3	2	-1	3	0.3922	0.6677	0.5204	0.5102	-0.2755	0.0102
FernandoDeHerrera_149	both	5	2	1	1	4	1	1	7	1	5	-2	4	1	1	0	0.4118	0.6886	0.5487	0.3614	-0.2767	0.1874
DiegoXimenezAyllon_49	both	5	3		1	5			8		6	-2	4	2	0	2	0.3650	0.6420	0.6158	0.5382	-0.2769	0.0777
JuanBoscan_56	both	5	2	1	1	4	1	1	7	1	5	-2	4	1	1	0	0.3594	0.6365	0.5917	0.5077	-0.2770	0.0840
Cervantes_57	both	5	2	1	1	4	1	1	7	1	5	-2	4	1	1	0	0.3645	0.6492	0.6851	0.6071	-0.2847	0.0780
DiegoHurtadoDeMendoza_41	both	5	2	1	1	4	1	1	7	1	5	-2	4	1	1	0	0.3485	0.6358	0.5988	0.5961	-0.2873	0.0027
DiegoHurtadoDeMendoza_15	both	4	2	2	2	4		2	6		6	-2	2	0	0	0	0.3789	0.6675	0.6193	0.5716	-0.2886	0.0477
s460g_0976	both	4	2	2	2	4		2	6		6	-2	2	0	0	0	0.3344	0.6263	0.7261	0.6087	-0.2919	0.1173
JuanBoscan_53	both	3	3	2	1	5		2	6		6	-2	2	2	-2	4	0.3747	0.6748	0.5791	0.6837	-0.3000	-0.1045
FernandoDeHerrera_128	both	5	3		1	5			8		6	-2	4	2	0	2	0.4135	0.7178	0.5817	0.5910	-0.3043	-0.0093
GutierreDeCetina_83	both	6	1	1	3	3		1	7	1	5	-2	3	-2	3	-5	0.2738	0.5822	0.7581	0.6156	-0.3083	0.1425
LuisDeUlloaYPereira_91	left_only	4	2	2	1	4	1					-2	3	1	0	1	0.3776	0.6887			-0.3111	
JuanDeSalinas_11	left_only	4	2	2	5	5						-3	-1	-3	-1	-2	0.4070	0.4046			0.0024	
JuanDeAlmeida_39	both	3	3	2	1	6	2	2	6	2	7	-3	2	2	-3	5	0.5552	0.5953	0.4802	0.5295	-0.0400	-0.0493
LopeDeVega_431	both	4	2	2	1	5		2	6		6	-3	3	1	-1	2	0.5189	0.5626	0.4703	0.5248	-0.0437	-0.0545
s040g_0066	both	4	2	2	1	5		2	6		6	-3	3	1	-1	2	0.5189	0.5626	0.4703	0.5248	-0.0437	-0.0545
CristobalDeVirues_8	both	3	4	1	2	7		1	7	1	8	-3	1	2	-4	6	0.5139	0.5939	0.6296	0.5351	-0.0800	0.0945
CancerYVelasco_10	both	5	1	2	2	4		2	6		6	-3	3	-1	1	-2	0.4246	0.5138	0.6922	0.5922	-0.0892	0.1000
LopeDeVega_898	both	5	1	1	2	4		1	6		6	-3	3	-1	1	-2	0.4493	0.5410	0.5877	0.6095	-0.0917	-0.0218
Quevedo_122	both	6	2		1	5		1	7		6	-3	5	1	1	0	0.4236	0.5187	0.6158	0.5236	-0.0951	0.0922
JuanDeTassisYPeralta_172	both	6	1	1	2	4		1	7		6	-3	4	-1	2	-3	0.3127	0.4278	0.7007	0.6442	-0.1151	0.0565
FernandoDeHerrera_60	left_only	4	2	2	1	5						-3	3	1	-1	2	0.4272	0.5510			-0.1238	
Quevedo_141	both	4	2	2	1	5		2	6		6	-3	3	1	-1	2	0.4412	0.5870	0.6997	0.5674	-0.1459	0.1324
Gongora_3	both	5	2	1	1	5		1	7		6	-3	4	1	0	1	0.4595	0.6221	0.5394	0.4936	-0.1626	0.0458
LopeDeVega_1316	both	5	1	2	2	4		2	6		6	-3	3	-1	1	-2	0.3834	0.5486	0.5149	0.5645	-0.1652	-0.0496
BaltasarDeAlcazar_11	both	5	2	1	1	5		2	6		6	-3	4	1	0	1	0.4080	0.5807	0.5813	0.5917	-0.1727	-0.0104
FcodeBorjaYAragonPrincipeEsquilache_105	both	5	2	1	1	5		1	7		6	-3	4	1	0	1	0.3967	0.5713	0.6263	0.5700	-0.1746	0.0564
LopeDeVega_1341	both	4	2	2	1	5		2	6		6	-3	3	1	-1	2	0.4783	0.6535	0.5072	0.5303	-0.1752	-0.0230
Quevedo_173	both	4	2	2	1	5		2	6	1	5	-3	3	1	-1	2	0.3895	0.5651	0.6140	0.6215	-0.1756	-0.0075
LuisCarrilloySotomayor_21	both	5	2	1	1	5		1	7	1	5	-3	4	1	0	1	0.4580	0.6439	0.6080	0.5217	-0.1859	0.0863
s378g_0848	both	4	2	2	1	5		2	6		6	-3	3	1	-1	2	0.4151	0.6041	0.4905	0.5243	-0.1890	-0.0337
s405g_0897	both	6	1	1	1	4	1	1	7	1	5	-3	5	0	2	-2	0.3645	0.5599	0.5842	0.5343	-0.1954	0.0499
LopeDeZarate_6	both	4	2	2	1	5		2	6		6	-3	3	1	-1	2	0.4340	0.6298	0.5846	0.4752	-0.1959	0.1094
LopeDeVega_819	both	4	2	1	1	5		1	6		6	-3	3	1	-1	2	0.4140	0.6125	0.6480	0.4574	-0.1985	0.1905
TirsoDeMolina_50	both	4	2	2	1	5		2	6	2	4	-3	3	1	-1	2	0.4718	0.6751	0.5081	0.6560	-0.2032	-0.1479
LopeDeVega_530	both	5	2	1	1	5		2	6		6	-3	4	1	0	1	0.3921	0.5972	0.6135	0.5177	-0.2051	0.0957
GutierreDeCetina_173	left_only	5	1	2	1	4	1					-3	4	0	1	-1	0.3757	0.5855			-0.2098	
s179g_0386	both	5	1	2	1	4	1	2	6	1	5	-3	4	0	1	-1	0.3493	0.5599	0.5922	0.5343	-0.2106	0.0579
CancerYVelasco_2	both	5	2	1	1	5		2	6		6	-3	4	1	0	1	0.3173	0.5325	0.7797	0.5095	-0.2152	0.2702
Quevedo_306	both	5	1	2	2	4		2	6		6	-3	3	-1	1	-2	0.3485	0.5648	0.6958	0.4941	-0.2162	0.2017
LuisDeUlloaYPereira_12	both	5	2	1	1	5		2	6		6	-3	4	1	0	1	0.3552	0.5813	0.6597	0.6430	-0.2261	0.0166
ArgensolaBartolome_155	both	6	1	1	1	4	1	1	7	2	4	-3	5	0	2	-2	0.4225	0.6521	0.5232	0.6021	-0.2295	-0.0790
JuanDeTassisYPeralta_13	both	4	2	2	1	5		2	6		6	-3	3	1	-1	2	0.4192	0.6497	0.6071	0.4923	-0.2304	0.1148
PedroSotoDeRojas_29	both	5	1	2	2	4		2	6		6	-3	3	-1	1	-2	0.3775	0.6104	0.4632	0.5168	-0.2329	-0.0536
FernandoDeHerrera_203	both	7	1		1	4	1		8	1	5	-3	6	0	3	-3	0.3046	0.5401	0.6902	0.6023	-0.2356	0.0879
GutierreDeCetina_212	both	5	1	2	1	4	1	2	6	1	5	-3	4	0	1	-1	0.3589	0.6000	0.6172	0.5106	-0.2411	0.1065
JuanDeArguijo_23	both	5	2	1	1	5		1	7	1	5	-3	4	1	0	1	0.3973	0.6415	0.7027	0.6695	-0.2442	0.0332
JuanDeArguijo_60	both	5	2	1	1	5		1	7	1	5	-3	4	1	0	1	0.3973	0.6415	0.7027	0.6695	-0.2442	0.0332
FernandoDeHerrera_173	both	6	2		1	5			8	1	5	-3	5	1	1	0	0.3495	0.5967	0.6410	0.5356	-0.2472	0.1054
FernandoDeHerrera_307	both	5	2	1	1	5		1	7		6	-3	4	1	0	1	0.3587	0.6087	0.7560	0.5007	-0.2500	0.2553
JuanDeTassisYPeralta_79	both	5	2	1	1	5		2	6		6	-3	4	1	0	1	0.3606	0.6153	0.6894	0.4976	-0.2547	0.1918
JuanDeTassisYPeralta_109	both	5	2	1	1	5		1	7		6	-3	4	1	0	1	0.4200	0.6779	0.5721	0.4362	-0.2580	0.1359
BocangelYUnzueta_4	both	6	1	1	1	4	1	1	7	2	4	-3	5	0	2	-2	0.3136	0.5752	0.7137	0.5798	-0.2616	0.1339
Quevedo_501	both	5	2	1	1	5		1	7		6	-3	4	1	0	1	0.3621	0.6285	0.6555	0.5934	-0.2663	0.0621
FernandoDeHerrera_148	both	6	1	1	1	4	1	1	7	1	5	-3	5	0	2	-2	0.3019	0.5794	0.5840	0.6142	-0.2774	-0.0302
LopeDeZarate_38	both	4	2	2	1	5		2	6		6	-3	3	1	-1	2	0.4188	0.7023	0.6434	0.4355	-0.2836	0.2080
LopeDeVega_785	both	4	2	2	1	5		2	6		6	-3	3	1	-1	2	0.3701	0.6601	0.7142	0.4515	-0.2900	0.2626
Quevedo_323	both	5	2	1	1	5		1	7		6	-3	4	1	0	1	0.3816	0.6880	0.6280	0.4977	-0.3064	0.1303
Quevedo_474	both	6	1	1	1	4	1	1	7	1	5	-3	5	0	2	-2	0.3119	0.6538	0.6102	0.6037	-0.3418	0.0065
LopeDeVega_955	both	6	2		1	5			8		6	-3	5	1	1	0	0.3277	0.6956	0.7289	0.4852	-0.3679	0.2437
Quevedo_313	both	5	1	2	2	4		2	6	1	5	-3	3	-1	1	-2	0.2507	0.6432	0.6010	0.5517	-0.3925	0.0493
GutierreDeCetina_87	both	6	1	1	1	4	1	2	6	1	5	-3	5	0	2	-2	0.2661	0.6726	0.7544	0.4440	-0.4065	0.3104
JuanDeSalinas_17	both	3	5		3	9			8		12	-4	0	2	-6	8	0.5108	0.5608	0.6794	0.5702	-0.0500	0.1091
PedroSotoDeRojas_110	both	5	1	2	1	5		2	6		6	-4	4	0	0	0	0.4040	0.5686	0.5173	0.5657	-0.1645	-0.0485
LopeDeVega_683	both	6	1	1	1	5		1	7		6	-4	5	0	1	-1	0.4528	0.6225	0.5643	0.5704	-0.1697	-0.0061
FcodeBorjaYAragonPrincipeEsquilache_90	both	5	1	2	1	5		2	6		6	-4	4	0	0	0	0.3487	0.5386	0.5541	0.6366	-0.1900	-0.0826
FernandoDeHerrera_74	both	7	1		1	5		2	6		6	-4	6	0	2	-2	0.3544	0.5924	0.6571	0.5953	-0.2380	0.0618
PedroDePadilla_9	left_only	5	1	2	1	5						-4	4	0	0	0	0.3931	0.7011			-0.3079	
LopeDeVega_1104	both	6	1	1	1	5		1	7	1	5	-4	5	0	1	-1	0.2977	0.6468	0.6399	0.5803	-0.3490	0.0596
FernandoDeHerrera_96	both	6	1	1	1	5		1	7		6	-4	5	0	1	-1	0.2249	0.6004	0.7637	0.5213	-0.3755	0.2425
s012g_0021	both	7	1		3	6			8		9	-5	4	-2	1	-3	0.3484	0.5336	0.6587	0.5489	-0.1852	0.1098
JuanBoscan_62	both	3	3	2	1	8		2	6		9	-5	2	2	-5	7	0.4745	0.6623	0.6903	0.5942	-0.1878	0.0961
s362g_0827	both	3	4		6	16	1		7	2	21	-12	-3	-2	-13	11	0.6302	0.5991	0.4813	0.4947	0.0311	-0.0135
s395g_0880	both	3	4	1	1	16	3	1	7	3	17	-12	2	3	-13	16	0.5788	0.6764	0.4705	0.5237	-0.0976	-0.0532
s362g_0826	both	1	5	2	7	18	7	2	6	7	25	-13	-6	-2	-17	15	0.6581	0.5869	0.4947	0.5550	0.0712	-0.0603
JosephDeLitalaYCastelvi_95	right_only							1	7	1	5								0.4683	0.7898		-0.3215
GutierreDeCetina_103	right_only							1	7	1	5								0.4648	0.7810		-0.3162
PoloDeMedina_5	right_only							2	6	2	4								0.5312	0.7989		-0.2677
LopeDeVega_309	right_only							2	6	1	4								0.4740	0.7387		-0.2647
s382g_0851	right_only							2	6	1	5								0.5586	0.8173		-0.2587
